run_id,w_in_l1_sum,w_in_l0,w_rec_l1_sum,w_rec_l0,w_out_l1_sum,w_out_l0
run_1069_l1-0.0005_beta0.003_alpha0.01_trav50_blk1_temp0.01_eps-0.01,339.18865966796875,11197,273.69879150390625,9476,111.91387939453125,1576
run_106_l1-1e-06_beta0.003_alpha0.1_trav500_blk1_temp0.0001,4191.35205078125,13300,4406.298828125,9994,3301.486572265625,1699
run_1070_l1-0.0005_beta0.003_alpha0.01_trav50_blk1_temp0.1,313.9740295410156,12823,432.7550048828125,9474,118.17269897460938,1641
run_1071_l1-0.0005_beta0.003_alpha0.01_trav50_blk1_temp0.1_eps-0.01,284.6816101074219,12805,351.4263610839844,9555,128.99143981933594,1657
run_1072_l1-0.0005_beta0.003_alpha0.01_trav50_blk1_temp1.0,322.81085205078125,12869,390.4600524902344,9445,130.90463256835938,1640
run_1073_l1-0.0005_beta0.003_alpha0.01_trav50_blk1_temp1.0_eps-0.01,280.71954345703125,12839,363.41204833984375,9409,121.17105865478516,1640
run_1074_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.0001,250.57327270507812,12784,245.6497802734375,9420,85.10331726074219,1638
run_1075_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,257.3820495605469,8118,282.7862243652344,8722,81.9020004272461,1227
run_1076_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.001,358.2979736328125,9332,344.20050048828125,9037,77.07225799560547,1349
run_1077_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.001_eps-0.01,237.50375366210938,9461,233.50587463378906,9047,84.22727966308594,1331
run_1078_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.01,305.03228759765625,12782,328.4186706542969,9493,118.73977661132812,1622
run_1079_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.01_eps-0.01,415.1834716796875,12778,388.5060119628906,9464,125.9621353149414,1642
run_107_l1-1e-06_beta0.003_alpha0.1_trav500_blk1_temp1.0,4293.68994140625,13300,4698.73828125,9990,3269.709228515625,1692
run_1080_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.1,303.38555908203125,12871,393.61090087890625,9525,122.78636169433594,1641
run_1081_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.1_eps-0.01,306.5103759765625,12835,408.4684143066406,9483,126.37519836425781,1638
run_1082_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp1.0,314.43212890625,12776,409.80035400390625,9487,117.48867797851562,1641
run_1083_l1-0.0005_beta0.003_alpha0.03_trav50_blk1_temp1.0_eps-0.01,374.05596923828125,12901,403.2281494140625,9518,129.08580017089844,1643
run_1084_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.0001,287.2767639160156,10426,334.8840637207031,9321,86.40478515625,1444
run_1085_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,380.212646484375,12926,374.253173828125,9568,90.40692901611328,1660
run_1086_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.001,185.09649658203125,12711,231.40245056152344,9416,72.54000854492188,1592
run_1087_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.001_eps-0.01,205.41455078125,10026,235.2484893798828,9139,71.35973358154297,1390
run_1088_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.01,291.1619567871094,12851,361.8134765625,9491,112.99295043945312,1631
run_1089_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.01_eps-0.01,274.3412780761719,12773,320.8554382324219,9452,103.32183837890625,1618
run_108_l1-1e-05_beta0.0001_alpha0.01_trav500_blk1_temp0.0001,520.9235229492188,12289,415.41876220703125,9351,283.00079345703125,1602
run_1090_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.1,369.13995361328125,12875,447.0855712890625,9569,132.04762268066406,1640
run_1091_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.1_eps-0.01,279.3986511230469,12797,349.7939147949219,9478,138.3768768310547,1638
run_1092_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp1.0,338.5909118652344,12853,402.9759216308594,9465,127.90301513671875,1627
run_1093_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp1.0_eps-0.01,364.7607727050781,12835,386.3502197265625,9508,134.7559356689453,1633
run_1094_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.0001,296.41766357421875,12845,339.9015197753906,9484,103.13209533691406,1635
run_1095_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.0001_eps-0.01,151.64419555664062,9051,188.25645446777344,8937,62.22236251831055,1287
run_1096_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.001,272.10040283203125,12881,414.064697265625,9496,111.71796417236328,1655
run_1097_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.001_eps-0.01,385.2380676269531,12804,396.608154296875,9445,111.20513916015625,1628
run_1098_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.01,343.1311340332031,12772,454.4314270019531,9504,130.62095642089844,1637
run_1099_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.01_eps-0.01,610.2485961914062,12926,543.364013671875,9584,113.8031005859375,1657
run_109_l1-1e-05_beta0.0001_alpha0.01_trav500_blk1_temp1.0,2084.473876953125,13248,2284.640625,9873,1194.978271484375,1680
run_1100_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.1,296.9097900390625,12871,355.1141662597656,9492,123.100830078125,1632
run_1101_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.1_eps-0.01,328.6569519042969,12846,350.5738525390625,9482,120.49092102050781,1625
run_1102_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp1.0,350.82403564453125,12837,407.2796630859375,9512,123.83224487304688,1647
run_1103_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp1.0_eps-0.01,272.8000183105469,12757,335.34136962890625,9410,131.11489868164062,1630
run_1104_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.0001,898.8846435546875,13220,740.042724609375,9860,431.50927734375,1662
run_1105_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,490.9477233886719,10123,285.4776611328125,8833,49.68006896972656,1447
run_1106_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.001,297.8065490722656,11918,418.9018249511719,9520,150.58065795898438,1622
run_1107_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.001_eps-0.01,974.7197265625,12794,595.3358154296875,9368,113.4221420288086,1585
run_1108_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.01,290.3064270019531,12274,247.55870056152344,9387,147.88571166992188,1621
run_1109_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.01_eps-0.01,289.97991943359375,12692,255.0791473388672,9356,109.3358383178711,1613
run_110_l1-1e-05_beta0.0001_alpha0.03_trav500_blk1_temp0.0001,505.0291442871094,11669,420.8542175292969,9284,270.8109130859375,1531
run_1110_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.1,273.71209716796875,12790,349.850341796875,9441,118.0014877319336,1629
run_1111_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.1_eps-0.01,374.7476501464844,12828,437.4704895019531,9479,108.23051452636719,1651
run_1112_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp1.0,312.1331787109375,12828,397.2119445800781,9477,124.56903839111328,1634
run_1113_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp1.0_eps-0.01,333.35028076171875,12768,359.1969299316406,9423,125.83453369140625,1618
run_1114_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.0001,332.9231262207031,12817,291.1219787597656,9411,93.854248046875,1629
run_1115_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,108.3604965209961,12389,1.4714986085891724,9307,105.69439697265625,1613
run_1116_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.001,317.472900390625,12860,313.32696533203125,9525,110.05998229980469,1641
run_1117_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.001_eps-0.01,109.99971008300781,12385,1.3806519508361816,9332,106.27723693847656,1608
run_1118_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.01,342.4635009765625,12855,404.1973571777344,9486,132.2654266357422,1617
run_1119_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.01_eps-0.01,383.6607666015625,12754,349.2639465332031,9410,136.36024475097656,1597
run_111_l1-1e-05_beta0.0001_alpha0.03_trav500_blk1_temp1.0,1948.6669921875,13273,2406.562255859375,9896,1234.1678466796875,1679
run_1120_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.1,268.2353820800781,12809,343.294677734375,9453,128.68675231933594,1630
run_1121_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.1_eps-0.01,367.607666015625,12852,440.8101806640625,9466,134.68614196777344,1637
run_1122_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp1.0,282.1014709472656,12792,333.15130615234375,9406,114.55936431884766,1621
run_1123_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp1.0_eps-0.01,292.98577880859375,12759,366.9697265625,9403,130.00953674316406,1645
run_1124_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.0001,245.14968872070312,12813,286.9880065917969,9488,115.96572875976562,1623
run_1125_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,325.031982421875,11017,378.6335754394531,9432,90.70889282226562,1518
run_1126_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.001,356.7035217285156,12846,353.3198547363281,9503,93.72581481933594,1648
run_1127_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.001_eps-0.01,312.85870361328125,12886,298.2533874511719,9502,89.53533935546875,1646
run_1128_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.01,404.47650146484375,12952,444.4366455078125,9543,114.17634582519531,1638
run_1129_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.01_eps-0.01,465.0451965332031,12788,393.8489990234375,9469,96.79930877685547,1632
run_112_l1-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.0001,811.2868041992188,12257,792.4959106445312,9335,451.30780029296875,1561
run_1130_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.1,306.9369201660156,12894,424.32684326171875,9514,118.63924407958984,1630
run_1131_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.1_eps-0.01,296.2496337890625,12824,351.4471435546875,9489,121.0645751953125,1633
run_1132_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp1.0,265.10614013671875,12787,324.5933532714844,9446,127.30189514160156,1631
run_1133_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp1.0_eps-0.01,282.62652587890625,12849,335.23834228515625,9443,121.5348129272461,1625
run_1134_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.0001,256.8164978027344,12759,309.241455078125,9406,104.62765502929688,1639
run_1135_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.0001_eps-0.01,179.47755432128906,8727,252.6357879638672,8437,80.55257415771484,1182
run_1136_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.001,278.9716491699219,12838,359.26885986328125,9511,103.23920440673828,1636
run_1137_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.001_eps-0.01,258.7579345703125,11796,299.81610107421875,9444,91.01383972167969,1588
run_1138_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.01,283.4214782714844,12832,354.0101318359375,9479,116.43269348144531,1642
run_1139_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.01_eps-0.01,317.62860107421875,12824,352.86785888671875,9464,113.88150024414062,1644
run_113_l1-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp1.0,2165.06103515625,13268,2401.44384765625,9901,1278.0029296875,1690
run_1140_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.1,294.4149169921875,12768,348.0462646484375,9443,130.27317810058594,1615
run_1141_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.1_eps-0.01,290.9111328125,12845,375.6238708496094,9475,121.7557144165039,1639
run_1142_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp1.0,292.5653076171875,12698,321.9795837402344,9442,133.77203369140625,1640
run_1143_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp1.0_eps-0.01,440.42724609375,12860,433.0679626464844,9514,130.51510620117188,1645
run_1144_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.1,4801.40576171875,13300,4197.5439453125,9977,5352.451171875,1700
run_1145_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.1_eps-0.01,4868.244140625,13300,4326.65625,9991,5020.5888671875,1700
run_1146_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.1,4811.95947265625,13300,4094.032958984375,9985,5321.896484375,1700
run_1147_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.1_eps-0.01,4778.13427734375,13300,4102.5654296875,9993,5126.47021484375,1700
run_1148_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.1,4953.5029296875,13300,4250.05224609375,9996,5253.52490234375,1700
run_1149_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.1_eps-0.01,4947.9775390625,13300,4421.44775390625,9997,5301.72265625,1700
run_114_l1-1e-05_beta0.001_alpha0.01_trav500_blk1_temp0.0001,930.8133544921875,12284,766.043212890625,9228,651.070068359375,1545
run_1150_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.0001,4911.140625,13300,361.3111877441406,9141,3235.27001953125,1700
run_1151_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.0001_eps-0.01,4597.18701171875,13300,224.72113037109375,7617,2341.227783203125,1700
run_1152_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.001,4749.06494140625,13299,1154.552001953125,8251,5296.09228515625,1700
run_1153_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.001_eps-0.01,4418.91748046875,13300,108.30549621582031,7775,2301.645751953125,1700
run_1154_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.01,4598.5625,13300,3966.69580078125,9948,4879.1904296875,1700
run_1155_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.01_eps-0.01,4686.70654296875,13300,3884.453369140625,9912,5654.25537109375,1700
run_1156_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.1,4701.83203125,13299,3972.752685546875,9980,5031.97607421875,1700
run_1157_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.1_eps-0.01,4701.05029296875,13300,3916.755615234375,9977,5214.56494140625,1700
run_1158_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp1.0,4872.37255859375,13298,4112.39306640625,9989,5255.02001953125,1700
run_1159_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp1.0_eps-0.01,4643.046875,13299,3961.60302734375,9985,5274.9814453125,1700
run_115_l1-1e-05_beta0.001_alpha0.01_trav500_blk1_temp1.0,2234.8681640625,13265,2444.490478515625,9902,1217.8131103515625,1679
run_1160_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.1,4705.99169921875,13300,3984.688720703125,9993,5184.6328125,1700
run_1161_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.1_eps-0.01,4681.9912109375,13299,4355.34521484375,9995,5200.12255859375,1700
run_1162_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.1,4839.72900390625,13299,4025.2490234375,9968,5045.90673828125,1700
run_1163_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.1_eps-0.01,4641.8388671875,13299,4111.98876953125,9993,4846.34375,1700
run_1164_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.1,4758.43505859375,13300,4175.17041015625,9991,5126.99755859375,1700
run_1165_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.1_eps-0.01,4792.4501953125,13300,4063.592041015625,9979,5026.568359375,1700
run_1166_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.0001,4710.40380859375,13300,868.3018188476562,9879,5505.275390625,1700
run_1167_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.0001_eps-0.01,4499.05224609375,13300,91.06033325195312,9404,2400.691650390625,1700
run_1168_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.001,5025.2412109375,13300,1863.3804931640625,9843,5902.5302734375,1700
run_1169_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.001_eps-0.01,4332.033203125,13300,99.14300537109375,9435,2547.973388671875,1700
run_116_l1-1e-05_beta0.001_alpha0.03_trav500_blk1_temp0.0001,947.2579345703125,12828,809.0479125976562,9323,614.0775146484375,1549
run_1170_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.01,4804.42333984375,13299,4240.15625,9977,5161.7333984375,1700
run_1171_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.01_eps-0.01,4797.64501953125,13300,3870.860107421875,9973,5633.640625,1700
run_1172_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.1,4695.11865234375,13300,4065.14599609375,9981,5435.34130859375,1700
run_1173_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.1_eps-0.01,4766.9345703125,13300,4225.05859375,9993,5188.78564453125,1700
run_1174_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp1.0,4635.09423828125,13300,4254.80908203125,9993,4993.98828125,1700
run_1175_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp1.0_eps-0.01,4854.86279296875,13300,4221.544921875,9993,4914.37744140625,1700
run_1176_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.1,4606.7470703125,13300,4065.744384765625,9980,5136.7705078125,1700
run_1177_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.1_eps-0.01,4788.884765625,13300,4116.00244140625,9977,5305.2216796875,1700
run_1178_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.1,4826.34423828125,13300,3867.43310546875,9979,5397.70556640625,1700
run_1179_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.1_eps-0.01,4791.4853515625,13299,3972.136962890625,9993,5008.5595703125,1700
run_117_l1-1e-05_beta0.001_alpha0.03_trav500_blk1_temp1.0,2246.272216796875,13285,2486.5400390625,9932,1291.664794921875,1692
run_1180_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.1,4816.98095703125,13300,4052.43994140625,9996,5025.92529296875,1700
run_1181_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.1_eps-0.01,4716.9794921875,13300,4027.93798828125,9986,5120.451171875,1700
run_1182_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.0001,4835.3955078125,13300,1623.68896484375,8710,5662.626953125,1700
run_1183_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.0001_eps-0.01,4413.34716796875,13299,107.54986572265625,7765,2429.901611328125,1700
run_1184_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.001,4843.40625,13300,1979.7197265625,9556,6212.416015625,1700
run_1185_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.001_eps-0.01,4376.666015625,13300,124.39743041992188,9418,2411.75830078125,1700
run_1186_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.01,4671.90771484375,13300,4101.51513671875,9984,5280.1796875,1700
run_1187_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.01_eps-0.01,4907.1982421875,13300,3885.629638671875,9986,5479.939453125,1700
run_1188_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.1,4830.0703125,13298,3985.82568359375,9974,5254.23974609375,1700
run_1189_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.1_eps-0.01,4536.306640625,13300,4114.07958984375,9964,5205.80126953125,1700
run_118_l1-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.0001,1177.0389404296875,13051,1094.2764892578125,9634,666.9754028320312,1648
run_1190_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp1.0,4672.009765625,13298,4240.62060546875,9990,5233.4677734375,1700
run_1191_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp1.0_eps-0.01,4743.0908203125,13300,3953.9794921875,9976,5102.24853515625,1700
run_1192_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.0001,4698.31591796875,13300,3638.02587890625,9891,6191.63623046875,1700
run_1193_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,3352.115478515625,13300,435.9040222167969,9485,5114.07861328125,1700
run_1194_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.001,4616.302734375,13300,3869.046875,9921,5918.41357421875,1700
run_1195_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.001_eps-0.01,5114.32958984375,13300,1898.6531982421875,9967,7408.74560546875,1700
run_1196_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.01,4841.2802734375,13299,4159.3759765625,9997,5111.751953125,1700
run_1197_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.01_eps-0.01,4741.36962890625,13299,3844.804931640625,9919,5323.37158203125,1700
run_1198_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.1,4698.8701171875,13300,4164.27490234375,9973,5285.537109375,1700
run_1199_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.1_eps-0.01,4909.48681640625,13300,4056.87451171875,9987,4923.076171875,1700
run_119_l1-1e-05_beta0.001_alpha0.1_trav500_blk1_temp1.0,2125.951171875,13251,2434.1796875,9883,1280.7388916015625,1682
run_1200_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp1.0,4930.4619140625,13299,4300.8154296875,9999,4966.0751953125,1700
run_1201_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4814.4677734375,13300,4156.3759765625,9988,4849.546875,1700
run_1202_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.0001,4863.44677734375,13300,1797.2255859375,8754,5849.3837890625,1700
run_1203_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,6901.76513671875,13300,136.08456420898438,4777,2436.699951171875,1700
run_1204_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.001,4906.6279296875,13300,2464.61083984375,9551,5658.0458984375,1700
run_1205_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.001_eps-0.01,6899.58203125,13299,107.98284912109375,9466,2735.6943359375,1700
run_1206_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.01,4917.69970703125,13300,4179.1474609375,9978,5029.43701171875,1700
run_1207_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4856.94287109375,13300,3979.196533203125,9985,5301.5263671875,1700
run_1208_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.1,4923.994140625,13300,4266.4541015625,9994,4678.6728515625,1700
run_1209_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.1_eps-0.01,4703.4248046875,13300,3953.398681640625,9984,5388.6103515625,1700
run_120_l1-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.0001,1261.0238037109375,12326,1101.33447265625,9271,943.434326171875,1539
run_1210_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp1.0,4715.240234375,13300,3922.08642578125,9960,5147.8369140625,1700
run_1211_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4735.29541015625,13298,4245.33642578125,9994,5034.84326171875,1700
run_1212_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.0001,5038.3779296875,13300,2139.061279296875,9393,6068.75830078125,1700
run_1213_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,4489.107421875,13299,86.73503112792969,8886,2349.16796875,1700
run_1214_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.001,4850.46435546875,13299,2474.731201171875,9669,6150.84375,1699
run_1215_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.001_eps-0.01,5174.533203125,13299,102.06425476074219,9412,2804.23486328125,1700
run_1216_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.01,4699.82373046875,13300,4001.21533203125,9991,5306.26708984375,1700
run_1217_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.01_eps-0.01,4631.48486328125,13300,3550.367919921875,9943,5545.52294921875,1700
run_1218_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.1,4652.1201171875,13299,4021.703369140625,9976,5172.0810546875,1700
run_1219_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.1_eps-0.01,4752.6650390625,13300,4066.496337890625,9990,5107.43896484375,1700
run_121_l1-1e-05_beta0.003_alpha0.01_trav500_blk1_temp1.0,2329.72998046875,13282,2570.54052734375,9942,1238.44677734375,1685
run_1220_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp1.0,4819.59716796875,13300,4183.37158203125,9986,5525.58544921875,1700
run_1221_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4705.134765625,13300,4039.493408203125,9997,5254.39013671875,1700
