density,modularity,modularity_louvain,modularity_leiden,efficiency,rich_club,small_worldness,participation,full_id,dataset,age
0.135,0.5732520865527735,0.5732520865527735,0.5754493390813055,0.5987524261601257,1.3808578638705422,-0.0705648744006313,0.32600112172465684,Subj_1303,HCPya,26.0
0.135,0.5269977806620106,0.5269977806620106,0.5285169297191166,0.5941484821570112,1.3559568992216786,-0.13570658975056216,0.37001547592768946,Subj_1304,HCPya,28.0
0.135,0.5731289833868438,0.5731289833868438,0.5783268718622807,0.622505217247373,1.3863923720559443,-0.11623544183904932,0.3483415274286083,Subj_1305,HCPya,30.0
0.135,0.5566823033718071,0.5566823033718071,0.5586538924805627,0.5891355653925082,1.3271761948177054,-0.09783449149451617,0.33988294973958644,Subj_1306,HCPya,31.0
0.135,0.5646006749865186,0.5646006749865186,0.5652168478261057,0.6121069754889207,1.2306220984854594,-0.12659000603736292,0.35145857729491775,Subj_1307,HCPya,33.0
0.135,0.5729877421198816,0.5729877421198816,0.577590281498792,0.5987900811281103,1.3470823027075705,-0.14281018230448883,0.31352920736250844,Subj_1308,HCPya,32.0
0.135,0.566093916684697,0.566093916684697,0.566492656747096,0.59112743249853,1.4105197852539635,-0.07392270232819897,0.33945760103549594,Subj_1309,HCPya,33.0
0.135,0.5307707934404458,0.5307707934404458,0.5301342140535876,0.6027153595089608,1.3499167961077565,-0.11481825709690852,0.3571048669080994,Subj_1310,HCPya,27.0
0.135,0.58210676816393,0.58210676816393,0.5837356432916633,0.6183868019463274,1.3746160653626545,-0.08536027128147106,0.2848296663790096,Subj_1311,HCPya,29.0
0.135,0.5540602690535322,0.5540602690535322,0.5613713131500008,0.5961720282482611,1.3075882877835903,-0.10410529343564778,0.314821568098309,Subj_1312,HCPya,28.0
0.135,0.5841971978490949,0.5841971978490949,0.591657794587562,0.592746439077705,1.2868130009722,-0.08196007940604932,0.3162683952406225,Subj_1313,HCPya,35.0
0.135,0.5687161592126119,0.5687161592126119,0.5690246926363063,0.559250691246555,1.288909779096316,-0.14519282134371925,0.3145198733655411,Subj_1314,HCPya,27.0
0.135,0.5506512368462114,0.5506512368462114,0.5516847685389928,0.6443260477946564,1.3707410346430053,-0.09602928138595346,0.35004067117382476,Subj_1315,HCPya,29.0
0.135,0.5528047368876702,0.5528047368876702,0.5563373965668555,0.5807978161053132,1.2808330851283658,-0.044754700734353614,0.32705680360503026,Subj_1316,HCPya,31.0
0.135,0.5774347199761444,0.5774347199761444,0.580346869411503,0.6064245102735923,1.3357160732537532,-0.13577150651212422,0.3249772792748809,Subj_1317,HCPya,32.0
0.135,0.5468895552012578,0.5468895552012578,0.5473905682042834,0.6218330496535033,1.3810222395399792,-0.06828060125797797,0.3080435795379492,Subj_1318,HCPya,32.0
0.135,0.5210806192506074,0.5210806192506074,0.5238120511709946,0.6314675437927909,1.439258541300668,-0.07300026225916734,0.38166807686000065,Subj_1319,HCPya,27.0
0.135,0.5516731464018211,0.5516731464018211,0.5577636569879028,0.5984722121660431,1.5019831682532994,-0.016607645334325016,0.3233762557219221,Subj_1320,HCPya,31.0
0.135,0.5338611820031536,0.5338611820031536,0.5373803252864917,0.6031375613137953,1.3053008482135788,-0.051327460288350446,0.3433531520275357,Subj_1321,HCPya,33.0
0.135,0.5742321951866465,0.5742321951866465,0.574832024434657,0.5870923030323206,1.4450712624962045,-0.1901217940606209,0.2962835425211671,Subj_1322,HCPya,33.0
0.135,0.5752755765200142,0.5752755765200142,0.5861439665308485,0.6022652795966291,1.3324022162389855,-0.1290662763468926,0.29279295929842813,Subj_1323,HCPya,33.0
0.135,0.5560621328872304,0.5560621328872304,0.5622721858215325,0.5883333508447268,1.4294739900182067,-0.08499291553972921,0.27785077799736935,Subj_1324,HCPya,23.0
0.135,0.5638117799503264,0.5638117799503264,0.5638117799503265,0.5960136054237231,1.4634743086477604,-0.056166556227607356,0.31681559186045044,Subj_1325,HCPya,28.0
0.135,0.5612226773095239,0.5612226773095239,0.569960252766648,0.6124823813343475,1.3183344044250942,-0.14764843225294266,0.36670923829041824,Subj_1326,HCPya,34.0
0.135,0.5178450284928869,0.5178450284928869,0.5332816698615557,0.5982498909455738,1.3327178037223557,-0.04798707811942282,0.36463717641651905,Subj_1327,HCPya,24.0
0.135,0.5959044106303267,0.5959044106303267,0.5959809499129638,0.5920938335487115,1.2700952533300087,-0.13993925491993175,0.32407223035426497,Subj_1328,HCPya,28.0
0.135,0.5246461360729651,0.5246461360729651,0.5321180444267808,0.6112851991991853,1.4613367482021196,-0.04069401126619743,0.3380572385079541,Subj_1329,HCPya,34.0
0.135,0.5723725408566975,0.5723725408566975,0.5723525320126945,0.5703883013085088,1.3555964756162484,-0.12137005836061598,0.25190793167475106,Subj_1330,HCPya,33.0
0.135,0.5601005713527678,0.5601005713527678,0.565672896570145,0.6055047334618846,1.2777638182377122,-0.12939689715251446,0.3677512461367053,Subj_1331,HCPya,27.0
0.135,0.5202029120573662,0.5202029120573662,0.5075352352715493,0.6066742402918813,1.415156817816953,-0.06995952243288828,0.3605320209692251,Subj_1332,HCPya,29.0
0.135,0.5512804411226804,0.5512804411226804,0.5461324238541195,0.6116441305499513,1.2808010049954917,-0.1572387476602548,0.32583475939221257,Subj_1333,HCPya,26.0
0.135,0.5167427198950176,0.5167427198950176,0.5209223996547016,0.6563853481875699,1.4336751495600961,-0.06493864863608267,0.3760034182159559,Subj_1334,HCPya,27.0
0.135,0.5371539131474785,0.5371539131474785,0.5368601050099953,0.6099260057633414,1.3198253442788204,-0.03806794306304939,0.37228241530370126,Subj_1335,HCPya,30.0
0.135,0.5475357112529299,0.5475357112529299,0.5523969372682805,0.6188279460055772,1.4755254948612184,-0.14316553358540685,0.2760201080730882,Subj_1336,HCPya,26.0
0.135,0.5659867974997672,0.5659867974997672,0.5717092845519337,0.640350169413278,1.4183735907815722,-0.12452433659325834,0.35097003505982194,Subj_1337,HCPya,25.0
0.135,0.5487701295686302,0.5487701295686302,0.5480372127078414,0.6186879837360846,1.2812300511380719,-0.10468250241324617,0.30119442620470666,Subj_1338,HCPya,33.0
0.135,0.5460112010671819,0.5460112010671819,0.5491036403708011,0.5876122684853139,1.602212272105863,-0.08684117938641767,0.3205672630068721,Subj_1339,HCPya,34.0
0.135,0.5156596221826547,0.5156596221826547,0.539017481705068,0.6116758457416844,1.4583774622462218,-0.03858279616737448,0.4107822899864798,Subj_1340,HCPya,33.0
0.135,0.5570059166716511,0.5570059166716511,0.5590925010645963,0.6026126344985494,1.331888247346435,-0.05758405438960035,0.3142918881592481,Subj_1341,HCPya,22.0
0.135,0.5539572642338997,0.5539572642338997,0.5541235829309354,0.5540130255831299,1.3634783517110693,-0.10442254191933176,0.3090165219562085,Subj_1342,HCPya,29.0
0.135,0.549962507388861,0.549962507388861,0.5520420883933813,0.5898326890276797,1.4175910604622552,-0.10714603659996247,0.3344447389580744,Subj_1343,HCPya,29.0
0.135,0.5157311199001571,0.5157311199001571,0.5222836104946709,0.5380978466569666,1.3731672783475555,-0.0454265904742307,0.31639341005837823,Subj_1344,HCPya,29.0
0.135,0.5661257354627376,0.5661257354627376,0.5661257354627376,0.5666750932429525,1.374629749694317,-0.03732816380782633,0.3222018671891449,Subj_1345,HCPya,31.0
0.135,0.5941295223348009,0.5941295223348009,0.5970788309720091,0.5827575301147245,1.2761364955604277,-0.10312286627139455,0.27684522249941496,Subj_1346,HCPya,27.0
0.135,0.5676531203033084,0.5676531203033084,0.5690343750347906,0.6027370647613521,1.43734282028512,-0.09039723795310672,0.26582241738763346,Subj_1347,HCPya,31.0
0.135,0.5712680091403315,0.5712680091403315,0.5738483088307564,0.586194188168005,1.4248486122202038,-0.14075861150216284,0.32885054891214915,Subj_1348,HCPya,32.0
0.135,0.5469945663142894,0.5469945663142894,0.5476027830269452,0.5681074964932112,1.5510263740880812,-0.0663276303986613,0.32667839204459037,Subj_1349,HCPya,30.0
0.135,0.5342868243079925,0.5342868243079925,0.5422434954267203,0.5858837323576774,1.3919517695057242,-0.030845351599205206,0.2719137830478938,Subj_1350,HCPya,32.0
0.135,0.5178627284432066,0.5178627284432066,0.5164703050219845,0.6150695314535201,1.4398096877776412,-0.04854061368279594,0.34982108420878083,Subj_1351,HCPya,29.0
0.135,0.5616126152624955,0.5616126152624955,0.5624405770642285,0.617310913714012,1.4069096520985767,-0.10848016590739773,0.33324787810706874,Subj_1352,HCPya,24.0
0.135,0.578397203690929,0.578397203690929,0.579384276595471,0.5951266250008294,1.4805721458358405,-0.13131760215794763,0.3385880113475784,Subj_1353,HCPya,25.0
0.135,0.5488997515149604,0.5488997515149604,0.5610963789789877,0.6094334529820128,1.4915113628241914,-0.11582930911388589,0.3028821885628097,Subj_1354,HCPya,32.0
0.135,0.5561167739617568,0.5561167739617568,0.5579202045255436,0.5687948884634982,1.3263477597078177,-0.0769073345529745,0.36167833067907135,Subj_1355,HCPya,23.0
0.135,0.560156441660477,0.560156441660477,0.5607374904593465,0.6041409771205165,1.4040958906944339,-0.06993615224928995,0.32540004550623386,Subj_1356,HCPya,34.0
0.135,0.5808230996361512,0.5808230996361512,0.5813374885805803,0.6641738317075704,1.2829770063586585,-0.15337592187485083,0.28599738791518786,Subj_1357,HCPya,34.0
0.135,0.5641443251506763,0.5641443251506763,0.5715855080282616,0.6652781389801548,1.3792455816158486,-0.106583411393263,0.350306001147529,Subj_1358,HCPya,29.0
0.135,0.5616411341008092,0.5616411341008092,0.5587279597010247,0.5841757642513092,1.397974923445894,-0.1367374065078587,0.3577179774123931,Subj_1359,HCPya,31.0
0.135,0.5467366924129599,0.5467366924129599,0.5517865840663804,0.6196306659044826,1.3476298935580044,-0.11598127573708772,0.3100937710334778,Subj_1360,HCPya,29.0
0.135,0.5402069069089814,0.5402069069089814,0.5454848340378418,0.6253982503598191,1.5066075345639376,-0.07475242260659931,0.36002605072341765,Subj_1361,HCPya,28.0
0.135,0.5613647883336137,0.5613647883336137,0.5619285098276979,0.5796500135013776,1.4091796443497804,-0.11174454187089666,0.33245115831597544,Subj_1362,HCPya,26.0
0.135,0.5351586810998019,0.5351586810998019,0.5414403945461249,0.5992037231709111,1.361545019528989,-0.09324127477045363,0.36189220859056515,Subj_1363,HCPya,27.0
0.135,0.5598547124519886,0.5598547124519886,0.5594155260983763,0.5946239255798572,1.5141583774224256,-0.09644113401455745,0.2653053785346576,Subj_1364,HCPya,28.0
0.135,0.5498824571206271,0.5498824571206271,0.5441822314742876,0.6098586485700755,1.3791232494961267,-0.11306083074174433,0.3379401110995071,Subj_1365,HCPya,29.0
0.135,0.5947850388156438,0.5947850388156438,0.5978268199326829,0.5944025857969792,1.3173554748836298,-0.1709394578953486,0.2607935018871295,Subj_1366,HCPya,32.0
0.135,0.5140650947071277,0.5140650947071277,0.5156339573580404,0.5871061304235006,1.390796221655978,-0.042320511710764896,0.30303153466179633,Subj_1367,HCPya,27.0
0.135,0.5490870678565274,0.5490870678565274,0.5498609464672164,0.601916947228332,1.2355533479637257,-0.107733779238947,0.28541928158139507,Subj_1368,HCPya,25.0
0.135,0.5499180535020513,0.5499180535020513,0.5407822665143087,0.61367578563816,1.3747162120191947,-0.12440975840851964,0.31942791187303676,Subj_1369,HCPya,31.0
0.135,0.5498450385884408,0.5498450385884408,0.5515274247991233,0.6323406663244753,1.3857908486065922,-0.08236697671526727,0.3282725712118227,Subj_1370,HCPya,23.0
0.135,0.5521588305251063,0.5521588305251063,0.5550064806415733,0.5943058868202398,1.3426857255754692,-0.12095987955847276,0.31705336478560764,Subj_1371,HCPya,25.0
0.135,0.543995724670308,0.543995724670308,0.5442485210025932,0.5818663212342946,1.3585723922000852,-0.04991624067764866,0.3427637298496461,Subj_1372,HCPya,29.0
0.135,0.5613826347615886,0.5613826347615886,0.5549805031357127,0.5490615072797203,1.3990883734396473,-0.02236825195984482,0.297637318286005,Subj_1373,HCPya,33.0
0.135,0.5638174183012027,0.5638174183012027,0.5633192138653433,0.6207035230311194,1.381559699105389,-0.11133560375024898,0.2588816680880426,Subj_1374,HCPya,22.0
0.135,0.5613589112352442,0.5613589112352442,0.5461537136340482,0.5521470286291813,1.4975791087242434,-0.07354215151256915,0.35415708953902597,Subj_1375,HCPya,30.0
0.135,0.5530737126976899,0.5530737126976899,0.554749957455537,0.59153742688007,1.3910690611902725,-0.03028293327715237,0.3372242234427278,Subj_1376,HCPya,27.0
0.135,0.5446762760825545,0.5446762760825545,0.5496526337579881,0.622185392766165,1.3616546030941155,-0.08072170288731206,0.35423736504651304,Subj_1377,HCPya,32.0
0.135,0.5588175480069879,0.5588175480069879,0.5623878453818215,0.6138832083534375,1.4072528181739943,-0.07352649320741855,0.3041049537965046,Subj_1378,HCPya,23.0
0.135,0.5843399707797874,0.5843399707797874,0.5852907060817651,0.585511343235301,1.4120336108124856,-0.129904435485937,0.2873830629025377,Subj_1379,HCPya,30.0
0.135,0.556307941590912,0.556307941590912,0.5645866462941873,0.6088710823413238,1.4553623940221192,-0.13577528517381354,0.2756028826482485,Subj_1380,HCPya,26.0
0.135,0.5909676742323846,0.5909676742323846,0.589371388268106,0.5969125219088129,1.2163327705232931,-0.17797624909549525,0.2710909788981008,Subj_1381,HCPya,26.0
0.135,0.5623938549558996,0.5623938549558996,0.5623938549558997,0.5673218701314457,1.425552773055431,-0.030686550738247775,0.3121405398568493,Subj_1382,HCPya,30.0
0.135,0.554953632805231,0.554953632805231,0.5577446093663847,0.6163978485941692,1.3144114824547113,-0.0865960209735176,0.3520155314054375,Subj_1383,HCPya,31.0
0.135,0.5272348208511095,0.5272348208511095,0.5345461943658845,0.6033205801038901,1.4044529389358413,-0.09186683177881172,0.3754916888010475,Subj_1384,HCPya,22.0
0.135,0.5554581875014227,0.5554581875014227,0.559731825125654,0.5566824220271394,1.3732727568030672,-0.13847319625983856,0.27867409189886044,Subj_1385,HCPya,33.0
0.135,0.5259562225266519,0.5259562225266519,0.5242459288230824,0.578204713064205,1.4972821181105227,-0.10286138879409557,0.29726357372915013,Subj_1386,HCPya,35.0
0.135,0.5836758048755051,0.5836758048755051,0.5851140413164427,0.6204777745606183,1.2909801749129077,-0.08049766394713453,0.3202488925749289,Subj_1387,HCPya,26.0
0.135,0.5249773554973546,0.5249773554973546,0.5269831063905527,0.6063308871307913,1.4279709468865116,-0.09184064484442689,0.32305052466828643,Subj_1388,HCPya,28.0
0.135,0.522839124090799,0.522839124090799,0.5150198907596011,0.576495221696986,1.41970821377137,-0.10021525367749196,0.37235108721506094,Subj_1389,HCPya,31.0
0.135,0.546719039824307,0.546719039824307,0.5559917383670864,0.6426086382480036,1.5121541688430298,-0.14004270506033079,0.3661427839853871,Subj_1390,HCPya,28.0
0.135,0.5945138393929035,0.5945138393929035,0.5959925236979009,0.6308634906096178,1.1777490796601604,-0.13271594502342066,0.3113054903685709,Subj_1391,HCPya,23.0
0.135,0.5498018292680162,0.5498018292680162,0.5508475627455233,0.597360775858691,1.3233253108380718,-0.07171020113020699,0.4151280693341212,Subj_1392,HCPya,26.0
0.135,0.554743692481615,0.554743692481615,0.5705697471831138,0.6106997655623727,1.2554567422807437,-0.15094723284421352,0.31921120444513706,Subj_1393,HCPya,23.0
0.135,0.5418861052612892,0.5418861052612892,0.5477758920657976,0.6072569115151688,1.4347728659075196,-0.14079025832915004,0.3189946025516721,Subj_1394,HCPya,25.0
0.135,0.5579648557867847,0.5579648557867847,0.5520126062224953,0.5922747166372697,1.3761880759724299,-0.07043998967380094,0.32501608059910597,Subj_1395,HCPya,33.0
0.135,0.5172089502615477,0.5172089502615477,0.5300662536957805,0.5985109766933914,1.2888217436259262,-0.029699416725059047,0.3872266835833427,Subj_1396,HCPya,35.0
0.135,0.5512168312819808,0.5512168312819808,0.5516296247996617,0.6048668015535429,1.4554511417205298,-0.09408470910852718,0.34437579329197554,Subj_1397,HCPya,34.0
0.135,0.5768287774065327,0.5768287774065327,0.5954597735828667,0.6231879331706917,1.303248674857653,-0.10950790758819351,0.26763624789181995,Subj_1398,HCPya,29.0
0.135,0.554981690092675,0.554981690092675,0.5667514403715892,0.6135200238316945,1.368653826926555,-0.12604816167694732,0.3175484700272751,Subj_1399,HCPya,25.0
0.135,0.5283637240755236,0.5283637240755236,0.5516406763822864,0.6256677646621298,1.2977469845443494,-0.13933508641579384,0.2932845293767273,Subj_1400,HCPya,22.0
0.135,0.5740930545632529,0.5740930545632529,0.5760577254108253,0.6119125735858444,1.2910398506159086,-0.13881190990388526,0.31425099574179793,Subj_1401,HCPya,33.0
0.135,0.4928508461040479,0.4928508461040479,0.49559369840120027,0.5864776910957221,1.6757163647484472,-0.06876599653319393,0.31030463331684977,Subj_1402,HCPya,35.0
0.135,0.553475919937202,0.553475919937202,0.5573316782217048,0.620102769542652,1.3119190175339273,-0.11485968052152673,0.3482364907353336,Subj_1403,HCPya,35.0
0.135,0.5458390409443395,0.5458390409443395,0.5471075804721094,0.5447538842988899,1.55210626604901,-0.05778308238516594,0.39319833256201325,Subj_1404,HCPya,24.0
0.135,0.5408163981121146,0.5408163981121146,0.5544399538948639,0.5972061729248687,1.4012819207450877,-0.11290762813001376,0.305410352669277,Subj_1405,HCPya,23.0
0.135,0.5387282048286428,0.5387282048286428,0.5434547380426983,0.6416111516242745,1.4031216129874584,-0.045032898582307856,0.3633670580336823,Subj_1406,HCPya,26.0
0.135,0.5395387280645112,0.5395387280645112,0.5390830605727793,0.6001472706302856,1.4176910455387846,-0.026490685358415145,0.3793515550064792,Subj_1407,HCPya,32.0
0.135,0.5417562984863115,0.5417562984863115,0.5442118979664432,0.6381868345446561,1.3336707467270195,-0.12652129602015927,0.31094955897689575,Subj_1408,HCPya,32.0
0.135,0.5721040590666928,0.5721040590666928,0.5743471632740356,0.5906539538152269,1.3662049042886149,-0.12384425445069225,0.2826052785356936,Subj_1409,HCPya,25.0
0.135,0.5278099041923185,0.5278099041923185,0.53221495360599,0.5803779655968503,1.5958323580620597,-0.0383938748897622,0.32097982879222037,Subj_1410,HCPya,27.0
0.135,0.6003466746579744,0.6003466746579744,0.6003466746579745,0.5644352921444331,1.435269126843437,-0.10970620599875769,0.3103849696073839,Subj_1411,HCPya,33.0
0.135,0.5658620665155126,0.5658620665155126,0.5658437681763988,0.5987319095732563,1.464095197605452,-0.0612596343508337,0.29035324430580955,Subj_1412,HCPya,30.0
0.135,0.5533071026515131,0.5533071026515131,0.5533185008815359,0.6151116229844362,1.3798207220227765,-0.07790987099696955,0.37795124574394023,Subj_1413,HCPya,22.0
0.135,0.5380485572653892,0.5380485572653892,0.5445179529404699,0.6154628548175491,1.3359500303662584,-0.08063694060061599,0.3511876179508042,Subj_1414,HCPya,31.0
0.135,0.5224255849830667,0.5224255849830667,0.5302509389121666,0.5851642122237217,1.5627303871540439,-0.08004044004128419,0.306371330975513,Subj_1415,HCPya,31.0
0.135,0.5677267274818765,0.5677267274818765,0.5682598774733283,0.6116957570411894,1.3495920478098749,-0.1414532420757536,0.31732374367325117,Subj_1416,HCPya,27.0
0.135,0.5459569770028887,0.5459569770028887,0.5502059437817176,0.6330143024621153,1.4775446734514677,-0.08059894385010835,0.339152307095857,Subj_1417,HCPya,25.0
0.135,0.5157467887630071,0.5157467887630071,0.5170934219380188,0.6031895434058235,1.4590020668822954,-0.05233340624865834,0.34815459428380885,Subj_1418,HCPya,29.0
0.135,0.5587953415789656,0.5587953415789656,0.5586180467928618,0.5860513061106617,1.4794510965728047,-0.07979926634702006,0.30681722427579033,Subj_1419,HCPya,33.0
0.135,0.5706947310622441,0.5706947310622441,0.570136448152582,0.594227288117017,1.4309503212945858,-0.07942151489296889,0.27664119085763633,Subj_1420,HCPya,30.0
0.135,0.5809770341537057,0.5809770341537057,0.5763815658581025,0.5782452691633421,1.2488658504399024,-0.1355590245710271,0.31154837723648593,Subj_1421,HCPya,22.0
0.135,0.5689182104117142,0.5689182104117142,0.5735889989819527,0.6126435191805023,1.217272131860649,-0.010838634121331348,0.3915689338327826,Subj_1422,HCPya,35.0
0.135,0.5444078936192829,0.5444078936192829,0.5412682105075804,0.5905745638916987,1.3676915273193617,-0.05023910875983961,0.36041439174108,Subj_1423,HCPya,27.0
0.135,0.5353199812669065,0.5353199812669065,0.5340264225354127,0.6276490438965167,1.2972838660444543,-0.047227032632769395,0.28883200318175384,Subj_1424,HCPya,29.0
0.135,0.5659992310697747,0.5659992310697747,0.5693654594119543,0.5996270524774437,1.3321580621094309,-0.06819940591190776,0.3149673295056802,Subj_1425,HCPya,34.0
0.135,0.5418271807900761,0.5418271807900761,0.5462089318629925,0.5819866345720717,1.4057318433085684,-0.09529593897775979,0.287048100649524,Subj_1426,HCPya,32.0
0.135,0.5697609702171966,0.5697609702171966,0.5720910187514049,0.5940377460868287,1.389044209588702,-0.15209959207339097,0.33656977661218285,Subj_1427,HCPya,30.0
0.135,0.5514481546963873,0.5514481546963873,0.5535816985537816,0.5955689305285399,1.3175831744906197,-0.078629599641164,0.35246431389288047,Subj_1428,HCPya,28.0
0.135,0.5419676173527009,0.5419676173527009,0.5462868885988015,0.5919752435302241,1.3913965478509518,-0.04097979960807119,0.3631682394569662,Subj_1429,HCPya,33.0
0.135,0.5381287030559346,0.5381287030559346,0.5428052610433991,0.5955705702970633,1.3810951012939012,-0.06128506736050077,0.39176577318791694,Subj_1430,HCPya,24.0
0.135,0.5574614017495514,0.5574614017495514,0.5628227521211053,0.61720247290106,1.252995555288179,-0.1414459264476401,0.3266680722163395,Subj_1431,HCPya,33.0
0.135,0.5312774798445918,0.5312774798445918,0.5363113162070225,0.5989074613183419,1.4287653047192854,-0.10791111734646075,0.36691981492884723,Subj_1432,HCPya,23.0
0.135,0.569894891661654,0.569894891661654,0.5738821293247863,0.5640634367316196,1.3181472050197875,-0.16478127838697065,0.3079687534093242,Subj_1433,HCPya,32.0
0.135,0.5635369366692717,0.5635369366692717,0.5629741902927381,0.5896274929268244,1.4717478278375777,-0.1433532389545017,0.3865267147033072,Subj_1434,HCPya,35.0
0.135,0.5617647486656668,0.5617647486656668,0.5620875272143827,0.6002377266087746,1.401034593164591,-0.08677185205413673,0.3713990877360487,Subj_1435,HCPya,27.0
0.135,0.5569967571940256,0.5569967571940256,0.5612713229859586,0.6340352214331204,1.3621825246930932,-0.10822898376135837,0.3494897354559736,Subj_1436,HCPya,26.0
0.135,0.5736852577584173,0.5736852577584173,0.5736852577584174,0.5703857475507541,1.4851398958595046,-0.05520197284441164,0.3209702030390132,Subj_1437,HCPya,26.0
0.135,0.574530524240578,0.574530524240578,0.5736095203525361,0.6153274780847366,1.2554278350239796,-0.09543241120388257,0.30656790359926267,Subj_1438,HCPya,33.0
0.135,0.5612919360370052,0.5612919360370052,0.5644673890767735,0.6260807937348339,1.3776716273493266,-0.11618285160463748,0.3875004715804785,Subj_1439,HCPya,25.0
0.135,0.5840984969035863,0.5840984969035863,0.5840984969035863,0.6024181692272127,1.3197141484036976,-0.12470886288885308,0.25553317166623885,Subj_1440,HCPya,23.0
0.135,0.5870182430199012,0.5870182430199012,0.5958887012919127,0.6194328751526517,1.3208638031843745,-0.08757575819986929,0.3260068923285334,Subj_1441,HCPya,35.0
0.135,0.5355722128916206,0.5355722128916206,0.5409505499063327,0.6105774992594724,1.5366427534841187,-0.06661755227090205,0.3814710291516914,Subj_1442,HCPya,29.0
0.135,0.5494101765774602,0.5494101765774602,0.5546930420155828,0.5609057189683907,1.3681148219296404,-0.12647936041553276,0.3218572910621609,Subj_1443,HCPya,32.0
0.135,0.5707529621068204,0.5707529621068204,0.5710129770641982,0.609246000441416,1.3817025720069513,-0.1437214155522718,0.3095174256268433,Subj_1444,HCPya,26.0
0.135,0.5426692902908155,0.5426692902908155,0.5436689845892168,0.620445090010164,1.328328582032072,-0.10004610807564285,0.38053100978695864,Subj_1445,HCPya,24.0
0.135,0.5245621286857468,0.5245621286857468,0.5318439668777267,0.6088409307114557,1.3853322242722692,-0.017125883790141905,0.3291967859193436,Subj_1446,HCPya,32.0
0.135,0.5531991934231991,0.5531991934231991,0.5522785452202839,0.5981791258325683,1.3567199880472753,-0.11647785312767489,0.37332883949944085,Subj_1447,HCPya,27.0
0.135,0.5662364561319572,0.5662364561319572,0.5567356937782213,0.6234428404900633,1.3641268654544816,-0.14245251841482665,0.32883842218129083,Subj_1448,HCPya,22.0
0.135,0.529589115297201,0.529589115297201,0.533818862666875,0.620920942767302,1.4901257814182882,-0.10130134882643105,0.3845758757747173,Subj_1449,HCPya,23.0
0.135,0.5597190534400779,0.5597190534400779,0.5548596799449476,0.573693808504187,1.3311143927375473,-0.044319102003662514,0.31740411019385567,Subj_1450,HCPya,32.0
0.135,0.5558773908263719,0.5558773908263719,0.5457140240725726,0.58537832867262,1.4281849082271703,-0.07047788709388136,0.405474214107862,Subj_1451,HCPya,22.0
0.135,0.5382023929771813,0.5382023929771813,0.5419362554997503,0.5922272729338273,1.5884197539694813,-0.05058878083687346,0.34232586637068835,Subj_1452,HCPya,27.0
0.135,0.5454958772692923,0.5454958772692923,0.5465366369960232,0.5918656545539399,1.44200357867794,-0.022367333289786018,0.3588484496086783,Subj_1453,HCPya,27.0
0.135,0.5519003463037612,0.5519003463037612,0.5672754442026696,0.6048877078505382,1.3441094076900229,-0.07611603573365644,0.3643771140297657,Subj_1454,HCPya,25.0
0.135,0.5560076134328436,0.5560076134328436,0.5515442292294248,0.6569010327751359,1.3550381888608722,-0.13985589294783551,0.3379891471956648,Subj_1455,HCPya,30.0
0.135,0.5676410189880581,0.5676410189880581,0.5728345296166529,0.6209747313415727,1.3757786573550028,-0.1320872677565259,0.29485619470501895,Subj_1456,HCPya,25.0
0.135,0.564911143730117,0.564911143730117,0.574254315405497,0.5938840983908222,1.2464623255136482,-0.14930197797220257,0.30542272068011966,Subj_1457,HCPya,30.0
0.135,0.5741996793725986,0.5741996793725986,0.5736088432499932,0.6093143077367461,1.3074921237310133,-0.1927342917360122,0.3331460568286297,Subj_1458,HCPya,22.0
0.135,0.5452182828478664,0.5452182828478664,0.5517339018615193,0.6076363793137654,1.3789608262777955,-0.08606133640190561,0.3466443727354005,Subj_1459,HCPya,29.0
0.135,0.5634360246067106,0.5634360246067106,0.568499801084036,0.6088515921360002,1.339441130968136,-0.14711506426327592,0.29661796290534087,Subj_1460,HCPya,23.0
0.135,0.5740689216588759,0.5740689216588759,0.5723131617021954,0.5690200649930632,1.3877151361285873,-0.10928793067624798,0.33732173555377026,Subj_1461,HCPya,26.0
0.135,0.567296216787563,0.567296216787563,0.5583080363842581,0.6155440470715374,1.3893525278906103,-0.10755460815651396,0.3239635453103194,Subj_1462,HCPya,25.0
0.135,0.5314595732926781,0.5314595732926781,0.5477430850811391,0.5813799770795379,1.489064418758928,-0.04617154391859657,0.3034016371803203,Subj_1463,HCPya,33.0
0.135,0.5346132846572449,0.5346132846572449,0.5389669723014893,0.5980016086577827,1.460186856253251,-0.13896060294713342,0.3400771461100256,Subj_1464,HCPya,28.0
0.135,0.576819263039622,0.576819263039622,0.5815126122583552,0.6171308785347712,1.4237925425960118,-0.09277998594249948,0.2807814204547768,Subj_1465,HCPya,26.0
0.135,0.5843486552890913,0.5843486552890913,0.586567058208587,0.5843673215262637,1.3732431235595803,-0.13238198413950597,0.26585071420757733,Subj_1466,HCPya,25.0
0.135,0.5537051502346635,0.5537051502346635,0.557217086333007,0.6441949308476715,1.3333529397074062,-0.10647014859298531,0.3047065228815545,Subj_1467,HCPya,22.0
0.135,0.5703394394483069,0.5703394394483069,0.5714473514127916,0.5828439429158244,1.378565161223505,-0.06481950320962826,0.3341711947630687,Subj_1468,HCPya,30.0
0.135,0.5206913570717596,0.5206913570717596,0.5270487611467847,0.5840744593874263,1.4626140215100714,-0.05026636734322232,0.33091934684316443,Subj_1469,HCPya,32.0
