run_id,reg_type,reg_value,l1,beta,alpha,temp,travel,eps,peak_fraction,pruning_fraction,correlation,age_cap,peak_age,decay_rate,modularity,modularity_louvain,modularity_leiden,efficiency,rich_club,small_worldness,participation,z_mod,z_eff,z_rc,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,beta0,beta1,std_X,mean_accuracy,fraction_solved,n_tasks_solved,n_tasks_total,mean_speed,switch_rate,entropy,dist_synaptic,dist_network,dist_cognitive,norm_dist_synaptic,norm_dist_network,norm_dist_cognitive,grand_distance,human_syn_peak,human_syn_decay,human_syn_corr,human_net_modularity,human_net_efficiency,human_net_rich_club,human_cog_baseline_stay,human_cog_reward_mod,human_cog_timescale_bal,path
run_2920_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003,L1,0.0005,0.0005,0.003,0.1,0.003,500,0.0,0.0133333333333333,1.03891688650123,-0.37718635583203,30,0.4,1.08453940082024,0.2782608338741551,0.2782608338741551,0.2790782709777425,0.343248299336501,1.0501346950283017,0.1484100168065634,0.2900683574835277,-13.244437790041202,-12.483226640261492,-4.105696738551935,0.7461580689587259,0.99998409843801,0.0001428367376089,1.0,7000.0,-1.078225711880427,-44.436760060858056,0.2753760495781297,0.9067,0.85,17.0,20.0,2551.3,97.15,2.9899,1.53817407447921,18.657513913578136,0.7289701452479084,1.0,0.8218058740694338,0.9823316395322413,1.624912411387496,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2920_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003
run_2921_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01,L1,0.0005,0.0005,0.003,0.1,0.003,500,-0.01,0.0913448049550881,0.976169747716528,0.437353602146625,69,6.30279154190108,0.0101770060479141,0.285626080448956,0.285626080448956,0.286342310453909,0.3276957453568778,1.0252931841385484,0.1662569336962042,0.3312091849579611,-12.888910499631313,-13.23286075552676,-4.403908784114636,0.8171543835698591,0.9999907597736052,0.0001428367376089,1.0,7000.0,-1.4971858702624703,-44.59172873214872,0.2946281072104753,0.8921,0.85,17.0,20.0,3046.8,91.75,2.9819,0.839888178573635,18.990182469409522,0.7263491569761995,0.5887518528268068,0.8364588966836348,0.9787996983095086,1.415747533799366,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2921_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01
run_2922_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.005,L1,0.0005,0.0005,0.003,0.1,0.005,500,0.0,0.333191456023406,0.373993808623925,0.230274060006834,3,0.999574368070219,0.934089145035375,0.2570062043911575,0.2570062043911575,0.2589158789564641,0.33353004503839,1.070051031759883,0.1262442854758094,0.2343122136830163,-14.270418488991606,-12.951647130698769,-3.8666093680937133,0.7342196910937658,0.9998987637103424,0.0001428367376089,1.0,7000.0,-1.016138229332878,-37.63752843288788,0.2746526203691523,0.8795,0.85,17.0,20.0,1830.1,98.28,2.9909,0.822849338063682,19.655550749203677,0.7300103743386732,0.5768078236379547,0.8657663147719777,0.9837334115456516,1.4317786149384448,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2922_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.005
run_2923_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.005_eps-0.01,L1,0.0005,0.0005,0.003,0.1,0.005,500,-0.01,0.0571925406086718,0.893889240009589,0.641315845694082,69,3.94628530199835,0.0502443996271455,0.234978794998393,0.234978794998393,0.234713455127895,0.2958894962309296,1.0992757792558077,0.0830684301186703,0.2450948990899378,-15.333701991671976,-14.765924035980623,-3.5157783831954497,0.7951969689521615,0.9997445460306535,0.0001428367376089,1.0,7000.0,-1.3565411505611158,-35.44888510990361,0.273436203360508,0.8844,0.85,17.0,20.0,1206.8,94.05,2.9859,0.647936783988837,21.57581115614196,0.7261928277678209,0.45419615589294254,0.9503478559930931,0.9785890351862321,1.4377383959557162,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2923_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.005_eps-0.01
run_2924_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.003,L1,0.0005,0.0005,0.003,0.2,0.003,500,0.0,0.0491249699702847,0.870500037291389,0.716375980062077,75,3.68437274777135,0.0749979348956327,0.2841514628670621,0.2841514628670621,0.2872114497741469,0.3392108510065333,1.0243676894123397,0.0775233019348496,0.3086126225144405,-12.960091659414234,-12.677831912857233,-4.415018964839353,0.6724403619530934,0.999999057821477,0.0001428367376089,1.0,7000.0,-0.7192432870294163,-47.82526158313953,0.3096111546599787,0.9041,0.85,17.0,20.0,1400.8,101.48,2.993,0.588863583300592,18.659683552809003,0.7389557612782268,0.4127865287010474,0.821901439977775,0.9957878649082014,1.35554718369116,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2924_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.003
run_2925_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.003_eps-0.01,L1,0.0005,0.0005,0.003,0.2,0.003,500,-0.01,0.867215399835643,0.0518260009545933,0.939891766006093,3,2.60164619950693,0.14065696362549,0.2302547303529555,0.2302547303529555,0.2424932260717739,0.3593516685233554,1.128437306924548,0.1525239889997054,0.275241832289529,-15.561736978152922,-11.707043196115034,-3.1657063261284457,0.7168731577626588,0.9999664269164346,0.0476190476190476,1.0,20.0,-0.9290039150489554,-34.121751665172255,0.3333860262729499,0.8232,0.7,14.0,20.0,1189.8,102.42,2.9929,0.880098184317805,19.729273040743415,0.7161747460004767,0.616938599572381,0.8690135540621559,0.9650890602536009,1.4377742128050734,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2925_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.003_eps-0.01
run_2926_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005,L1,0.0005,0.0005,0.003,0.2,0.005,500,0.0,0.0836810185882142,0.986040281260083,0.717900240854591,45,3.76564583646964,0.0517735675123878,0.2481638325821761,0.2481638325821761,0.2518103547888756,0.3507990363233711,1.1075285242480215,0.0993662004395742,0.2842695527933618,-14.697247985888515,-12.119280625467447,-3.4167075989521867,0.6678173847870728,0.9999924632634528,0.0001428367376089,1.0,7000.0,-0.6983298965765361,-47.07768458984657,0.2700881574390003,0.9157,0.85,17.0,20.0,1650.6,101.63,2.9931,0.692899127962591,19.3535514067644,0.7398154102054237,0.48571423651046014,0.8524641763021206,0.9969462941601817,1.3987549481117525,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2926_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005
run_2927_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,L1,0.0005,0.0005,0.003,0.2,0.005,500,-0.01,0.0624385547457103,0.781963614349113,0.872932267721792,42,2.62241929931983,0.129152075748577,0.2279559648767902,0.2279559648767902,0.2309338968689724,0.3500100719523361,1.15523548609018,0.1980924265993626,0.3850595494643318,-15.672700521970318,-12.157308759562437,-2.8440052886269296,0.7029628755400766,0.9999974122973798,0.0066225165562913,1.0,150.0,-0.861446952623513,-52.09069370433836,0.2666593186010858,0.8436,0.75,15.0,20.0,3285.8,100.91,2.9921,0.446396444005451,20.038015470810482,0.7316228708307284,0.3129187196679485,0.8826127047195721,0.9859063487133897,1.3597553603808277,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2927_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01
run_2928_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.003,L1,0.0005,0.0005,0.01,0.01,0.003,500,0.0,1.0,0.0,0.330899155733971,3,3.0,0.0,0.2448788351422081,0.2448788351422081,0.246322715351848,0.3119617907980082,1.0511031531943889,0.1906116343713249,0.3115098310813063,-14.8558178622632,-13.991238390532269,-4.094070799532668,0.5030531586951696,0.0035223969810044,0.0059642147117296,3.0,500.0,-0.0122127865753688,-0.0907391965081733,0.0776410422257386,0.9105,0.9,18.0,20.0,1563.4,111.2,2.9957,1.22034219134897,20.813733249204198,0.5134841427850344,0.8554456945204414,0.9167806774654002,0.6919511356453286,1.4321558996730552,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2928_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.003
run_2929_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.003_eps-0.01,L1,0.0005,0.0005,0.01,0.01,0.003,500,-0.01,0.0053333333333333,1.0192244065673,-0.13833979386176,75,0.4,0.189831236823874,0.2461372965339232,0.2461372965339232,0.2461372965339232,0.2976945627926543,1.0604817246704896,0.0473351371524929,0.2384906395768114,-14.795070762469868,-14.67891971008236,-3.9814849348179076,0.9683912294587648,0.0,0.0909090909090909,1.0,10.0,-3.4222015374322634,0.0026172856292087,0.1766555430060756,0.9257,0.85,17.0,20.0,2008.9,25.37,2.9947,1.31875859133426,21.218318147480897,0.4014729979102167,0.924434447211647,0.9346013928888846,0.5410093003616033,1.421530820580088,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2929_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.003_eps-0.01
run_2930_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.005,L1,0.0005,0.0005,0.01,0.01,0.005,500,0.0,0.368883194032901,0.704630919273511,0.0645458566717079,3,1.1066495820987,1.13655612295711,0.2393195986406446,0.2393195986406446,0.2416300663853877,0.2685020578078744,1.048926246748573,0.0800653450596013,0.2782686099052935,-15.124167369652511,-16.086000352613116,-4.12020365944954,0.5023234779080993,1.303606837843585e-05,0.25,1.0,3.0,-0.0092939785314545,-0.0001738048670897,0.1500113329045535,0.9203,0.85,17.0,20.0,1966.3,111.26,2.9957,1.05066388139664,22.460541493135743,0.44615735334219186,0.7365031710780815,0.989317495317858,0.6012241890221065,1.372099323305481,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2930_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.005
run_2931_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.005_eps-0.01,L1,0.0005,0.0005,0.01,0.01,0.005,500,-0.01,0.006060606060606,0.476550590332003,-0.37573460516748,66,0.4,0.164001839779184,0.2238787811949014,0.2238787811949014,0.2275624878396829,0.3204639233444185,1.067174684010386,0.1223692409332209,0.3243155885860912,-15.8695099637458,-13.581435047772823,-3.901138731059353,0.8838680927411754,0.0,0.001302648719062,3.0,2300.0,-2.029581158544042,0.2568884532897308,0.0691366187788437,0.9259,0.85,17.0,20.0,3510.9,64.0,2.9955,1.38163339293862,21.248896626537356,0.42508967395310415,0.9685089524672764,0.9359482804659276,0.572834208759768,1.463607804516571,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2931_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.005_eps-0.01
run_2932_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.003,L1,0.0005,0.0005,0.01,0.03,0.003,500,0.0,0.11347955274057,0.641731437777681,0.929968705992024,48,5.44701853154736,0.0129100547538192,0.2739589603478424,0.2739589603478424,0.2776644237772119,0.3433271528249411,1.1045881175100676,0.153085259019035,0.3174601005198675,-13.452093219219734,-12.479425896980368,-3.4520059635324696,0.7299208127866751,0.9970699443861424,0.0001428367376089,1.0,7000.0,-0.9942208506501102,-27.76769020354659,0.2503973505947451,0.8839,0.8,16.0,20.0,2003.1,97.92,2.9911,0.30395666651658,18.671133545370658,0.7278443184841207,0.21307009094307292,0.8224057767928944,0.9808145194445254,1.2975928663914613,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2932_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.003
run_2933_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.003_eps-0.01,L1,0.0005,0.0005,0.01,0.03,0.003,500,-0.01,0.0247074191778933,0.961147927907161,0.0447529623120859,75,1.853056438342,0.0297292046053538,0.2655611419441616,0.2655611419441616,0.2658963360048567,0.3676110151132306,1.0623029707204408,0.066651548606209,0.2842846343336493,-13.857463710498317,-11.308942152281187,-3.959621630591394,0.8923519754044977,0.9965512796651006,0.0001428367376089,1.0,7000.0,-2.114993772618788,-22.379683840986303,0.3483443684742786,0.8563,0.8,16.0,20.0,1348.8,77.96,2.9596,1.13175999728602,18.31939072537259,0.7279347817325128,0.7933506058973393,0.8069125917428865,0.9809364241777847,1.4975811773889243,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2933_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.003_eps-0.01
run_2934_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.005,L1,0.0005,0.0005,0.01,0.03,0.005,500,0.0,0.117709145439044,0.997559253036161,0.648433361034393,33,3.88440179948846,0.0447052336891845,0.2807369439351097,0.2807369439351097,0.2810893886321096,0.3393487001270093,1.0155650281414184,0.2088864482373169,0.3213784769370704,-13.124913658460903,-12.671187576267661,-4.520691266159793,0.6326865797255701,0.990990948017438,0.0001428367376089,1.0,7000.0,-0.5437596750136489,-26.29480622094876,0.2106168025775357,0.9362,0.9,18.0,20.0,1956.7,103.11,2.9947,0.736707840667502,18.795185624487644,0.7391641723737709,0.5164236350148853,0.8278698878090288,0.9960687115444005,1.3943510318641585,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2934_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.005
run_2935_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.005_eps-0.01,L1,0.0005,0.0005,0.01,0.03,0.005,500,-0.01,0.0517919075356892,0.964288275517043,0.214909109514765,75,3.88439306517669,0.0126391852315125,0.2822380279474836,0.2822380279474836,0.2822380279474836,0.3350754443394905,1.043438460072457,0.194016700580031,0.3113646888834597,-13.052454939506022,-12.877158783683232,-4.186082264722751,0.8401428677617337,0.9593699340523748,0.0001428367376089,1.0,7000.0,-1.6592914652146922,-20.714495529518985,0.2345955183577467,0.8942,0.85,17.0,20.0,2277.6,86.54,2.9826,0.994140523385914,18.807208272762114,0.689378155529635,0.6968809539713666,0.8283994483399547,0.9289790236180895,1.4264959643617652,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2935_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.005_eps-0.01
run_2936_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.003,L1,0.0005,0.0005,0.01,0.1,0.003,500,0.0,0.160147242080993,0.912376691507052,0.341444931724189,30,4.8044172624298,0.0820324061043081,0.2217930172825922,0.2217930172825922,0.2318907846445899,0.2883733613620466,1.0198968436410178,0.1427222272862891,0.2771894854160588,-15.970191724315109,-15.128202226432917,-4.468689615903141,0.7223083085569876,0.9999506748225052,0.0001428367376089,1.0,7000.0,-0.955940593225056,-43.05755228846143,0.2557234802608062,0.9099,0.85,17.0,20.0,1716.2,98.75,2.9914,0.871019515414223,22.44724288634382,0.7313677138251057,0.6105745581743195,0.9887317327543585,0.9855625091181669,1.5237208372351212,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2936_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.003
run_2937_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.003_eps-0.01,L1,0.0005,0.0005,0.01,0.1,0.003,500,-0.01,0.160147242080993,0.750106986784373,0.475392590910746,30,4.8044172624298,0.10481539066975,0.2572145684149982,0.2572145684149982,0.2582448981600969,0.2962546907112882,1.061063827638246,0.0933990043264942,0.2231535682442327,-14.260360564105774,-14.748321638230255,-3.97449702987472,0.7865524055339823,0.9998232848229804,0.0001428367376089,1.0,7000.0,-1.3042680082365012,-37.06994782082079,0.2701957409151073,0.8103,0.6,12.0,20.0,2685.0,95.21,2.9851,0.667430974684532,20.896590659805653,0.7264768354038345,0.4678613570283378,0.920430290541283,0.9789717527619017,1.4228393661450396,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2937_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.003_eps-0.01
run_2938_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.005,L1,0.0005,0.0005,0.01,0.1,0.005,500,0.0,0.0907567211687229,0.727889958344521,0.707492881389516,51,4.62859277960487,0.051183242102063,0.2269154637189878,0.2269154637189878,0.2298901373704322,0.3275636093763155,1.0733013242338674,0.1643250981583295,0.3194349710052032,-15.722926478908066,-13.239229718400209,-3.8275909536484094,0.7046693528060953,0.999998528244069,0.0001428367376089,1.0,7000.0,-0.8696331230686111,-48.286647995054246,0.2994721630464579,0.9222,0.85,17.0,20.0,1916.3,99.95,2.9923,0.476739260797587,20.90784716574547,0.7337016696412557,0.3341886816248999,0.920926104868191,0.9887076566367868,1.3918799502277823,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2938_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.005
run_2939_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.005_eps-0.01,L1,0.0005,0.0005,0.01,0.1,0.005,500,-0.01,0.0650191266134416,0.83592057573934,0.67752916522246,60,3.9011475968065,0.0488173040968525,0.2640985197277826,0.2640985197277826,0.2713645003670776,0.300617591311286,1.1539119122026265,0.1238686464029065,0.3048153617043587,-13.928065842850769,-14.53802954501169,-2.85989424474608,0.7699533392750351,0.9999457692097808,0.0001428367376089,1.0,7000.0,-1.2080477536029175,-31.61721754848477,0.3515733372066878,0.8761,0.8,16.0,20.0,1449.8,95.83,2.9884,0.57988035984074,20.335297299659793,0.7272833324181851,0.4064893934498678,0.8957070512833267,0.9800585565762273,1.388538628567528,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2939_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.005_eps-0.01
run_2940_l1-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.003,L1,0.0005,0.0005,0.01,0.2,0.003,500,0.0,0.191229570824217,0.995741997954961,0.581145309573691,24,4.58950969978122,0.101914686597056,0.2667301957131567,0.2667301957131567,0.2685552251731666,0.3143954494701984,1.0586167858847235,0.136168285308156,0.3554872501879251,-13.801032399663956,-13.873935883948773,-4.003872752234518,0.6593555157093348,0.9999999958776928,0.0043290043290043,1.0,230.0,-0.6604235012238663,-54.01304256664057,2.278933304392193,0.9127,0.85,17.0,20.0,2503.5,102.14,2.9935,0.780152514059814,19.97462363161273,0.7399887481878251,0.5468778461916851,0.8798204899549423,0.9971798776416939,1.437889836382925,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2940_l1-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.003
run_2941_l1-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.003_eps-0.01,L1,0.0005,0.0005,0.01,0.2,0.003,500,-0.01,0.400170325267785,0.953506113837928,0.334585902918888,3,1.20051097580335,0.744645986178677,0.2713124253465643,0.2713124253465643,0.2739241590052422,0.3271219180119141,1.010654135755616,0.2074986250125012,0.3148050117138366,-13.579843920900046,-13.260519270946187,-4.5796444945043895,0.751415433866152,0.999998479790894,0.0043290043290043,1.0,230.0,-1.1061755790562815,-70.96689163823697,0.2058240789133749,0.9162,0.85,17.0,20.0,2316.3,97.7,2.9897,0.963948258439194,19.525026912841515,0.7270354990366142,0.6757165271084865,0.8600171428337787,0.9797245860101673,1.4683605059413454,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2941_l1-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.003_eps-0.01
