"dataset","subj_id","nseq","ntrialseq","ntrialsubj","event","D","I","H"
"MPI",6,9,4,76,1,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",6,10,0,77,0,0.0780719051126377,2,1.92192809488736
"MPI",6,10,1,78,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",6,10,2,79,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",6,10,3,80,0,0.0148736716970261,1.22239242133645,1.75
"MPI",6,10,4,81,0,0.00892394016177786,1,1.65774272650489
"MPI",6,10,5,82,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",6,10,6,83,0,0.00596978852304346,1,1.68581570915303
"MPI",6,10,7,84,1,0.0041980303624025,0.874469117916141,1.61400546285422
"MPI",6,11,0,85,0,0.0780719051126377,2,1.92192809488736
"MPI",6,11,1,86,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",6,11,2,87,0,0.0147718639657485,1,1.66449777920046
"MPI",6,11,3,88,1,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",6,12,0,89,0,0.0780719051126377,2,1.92192809488736
"MPI",6,12,1,90,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",6,12,2,91,0,0.0147718639657485,1,1.66449777920046
"MPI",6,12,3,92,1,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",6,13,0,93,0,0.0780719051126377,2,1.92192809488736
"MPI",6,13,1,94,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",6,13,2,95,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",6,13,3,96,1,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",6,14,0,97,0,0.0780719051126377,2,1.92192809488736
"MPI",6,14,1,98,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",6,14,2,99,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",6,14,3,100,1,0.0148736716970261,1.22239242133645,1.75
"MPI",6,15,0,101,0,0.0780719051126377,2,1.92192809488736
"MPI",6,15,1,102,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",6,15,2,103,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",7,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",7,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",7,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",7,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",7,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",7,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",7,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",7,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",7,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",7,0,9,10,1,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",7,2,0,11,0,0.0780719051126377,2,1.92192809488736
"MPI",7,2,1,12,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",7,2,2,13,0,0.0147718639657485,1,1.66449777920046
"MPI",7,2,3,14,1,0.0573549220576041,2.8073549220576,1.75
"MPI",7,4,1,15,0,0.0780719051126377,2,1.92192809488736
"MPI",7,4,2,16,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",7,4,3,17,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",7,4,4,18,1,0.0148736716970261,1.22239242133645,1.75
"MPI",7,6,0,19,0,0.0780719051126377,2,1.92192809488736
"MPI",7,6,1,20,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",7,6,2,21,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",7,7,0,22,0,0.0780719051126377,2,1.92192809488736
"MPI",7,7,1,23,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",7,7,2,24,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",7,7,3,25,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",7,7,4,26,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",7,7,5,27,1,0.00896095399863129,1.16992500144231,1.76096404744368
"MPI",7,8,0,28,0,0.0780719051126377,2,1.92192809488736
"MPI",7,8,1,29,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",7,8,2,30,0,0.0147718639657485,1,1.66449777920046
"MPI",7,8,3,31,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",7,8,4,32,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",7,8,5,33,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",7,8,6,34,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",7,8,7,35,1,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",7,10,1,36,0,0.0780719051126377,2,1.92192809488736
"MPI",7,10,2,37,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",7,11,1,38,0,0.0780719051126377,2,1.92192809488736
"MPI",7,11,2,39,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",7,11,3,40,0,0.0147718639657485,1,1.66449777920046
"MPI",7,11,4,41,1,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",7,12,0,42,0,0.0780719051126377,2,1.92192809488736
"MPI",7,12,1,43,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",8,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",8,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",8,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",8,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",8,0,6,7,1,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",8,1,0,8,0,0.0780719051126377,2,1.92192809488736
"MPI",8,1,1,9,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,1,2,10,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",8,1,3,11,0,0.0148736716970261,1.22239242133645,1.75
"MPI",8,1,4,12,1,0.00892394016177786,1,1.65774272650489
"MPI",8,2,0,13,0,0.0780719051126377,2,1.92192809488736
"MPI",8,2,1,14,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,2,2,15,0,0.0147718639657485,1,1.66449777920046
"MPI",8,2,3,16,0,0.0573549220576041,2.8073549220576,1.75
"MPI",8,2,4,17,0,0.00892394016177786,1,1.65774272650489
"MPI",8,2,5,18,0,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",8,2,6,19,1,0.00401892619144097,0.736965594166206,1.49111485005519
"MPI",8,3,0,20,0,0.0780719051126377,2,1.92192809488736
"MPI",8,3,1,21,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,4,0,22,0,0.0780719051126377,2,1.92192809488736
"MPI",8,4,1,23,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",8,4,2,24,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",8,4,3,25,0,0.0148736716970261,1.22239242133645,1.75
"MPI",8,4,4,26,1,0.00892394016177786,1,1.65774272650489
"MPI",8,5,0,27,0,0.0780719051126377,2,1.92192809488736
"MPI",8,5,1,28,0,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",8,5,2,29,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",8,6,0,30,0,0.0780719051126377,2,1.92192809488736
"MPI",8,6,1,31,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,6,2,32,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",8,7,0,33,0,0.0780719051126377,2,1.92192809488736
"MPI",8,7,1,34,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,7,2,35,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",8,7,3,36,1,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",8,8,0,37,0,0.0780719051126377,2,1.92192809488736
"MPI",8,8,1,38,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,8,2,39,1,0.0147718639657485,1,1.66449777920046
"MPI",8,9,0,40,0,0.0780719051126377,2,1.92192809488736
"MPI",8,9,1,41,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",8,9,2,42,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",8,9,3,43,0,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",8,9,4,44,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",8,9,5,45,0,0.0479969065549502,3.16992500144231,1.92192809488736
"MPI",8,9,6,46,1,0.0088274284715933,1.32192809488736,1.85855521187031
"MPI",8,10,0,47,0,0.0780719051126377,2,1.92192809488736
"MPI",8,10,1,48,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",8,11,0,49,0,0.0780719051126377,2,1.92192809488736
"MPI",8,11,1,50,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,11,2,51,1,0.0147718639657485,1,1.66449777920046
"MPI",8,12,0,52,0,0.0780719051126377,2,1.92192809488736
"MPI",8,12,1,53,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,14,0,54,0,0.0780719051126377,2,1.92192809488736
"MPI",8,14,1,55,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",8,15,0,56,0,0.0780719051126377,2,1.92192809488736
"MPI",8,15,1,57,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",9,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",9,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",9,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",9,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",9,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",9,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",9,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",9,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",9,0,9,10,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",9,0,10,11,1,0.000889032116172857,0.347923303420307,1.03892059503159
"MPI",9,1,0,12,0,0.0780719051126377,2,1.92192809488736
"MPI",9,1,1,13,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,1,2,14,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",9,2,0,15,0,0.0780719051126377,2,1.92192809488736
"MPI",9,2,1,16,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,2,2,17,0,0.0147718639657485,1,1.66449777920046
"MPI",9,2,3,18,0,0.0573549220576041,2.8073549220576,1.75
"MPI",9,2,4,19,0,0.00892394016177786,1,1.65774272650489
"MPI",9,2,5,20,0,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",9,2,6,21,0,0.00401892619144097,0.736965594166206,1.49111485005519
"MPI",9,2,7,22,0,0.00289916987773836,0.652076696579693,1.41829583405449
"MPI",9,2,8,23,0,0.038368936426218,3.58496250072116,1.54659356429494
"MPI",9,2,9,24,0,0.00232229701068887,0.700439718141092,1.48383170684469
"MPI",9,2,10,25,0,0.00179972207911885,0.637429920615292,1.42560519901694
"MPI",9,3,0,26,0,0.0780719051126377,2,1.92192809488736
"MPI",9,3,1,27,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,3,2,28,0,0.0147718639657485,1,1.66449777920046
"MPI",9,3,3,29,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",9,3,4,30,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",9,3,5,31,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",9,3,6,32,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",9,3,7,33,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",9,3,8,34,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",9,3,9,35,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",9,3,10,36,1,0.000889032116172859,0.347923303420307,1.03892059503159
"MPI",9,4,0,37,0,0.0780719051126377,2,1.92192809488736
"MPI",9,4,1,38,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",9,4,2,39,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",9,4,3,40,0,0.0148736716970261,1.22239242133645,1.75
"MPI",9,4,4,41,0,0.00892394016177786,1,1.65774272650489
"MPI",9,4,5,42,0,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",9,4,6,43,1,0.0443146580682469,3.32192809488736,1.68581570915303
"MPI",9,5,0,44,0,0.0780719051126377,2,1.92192809488736
"MPI",9,5,1,45,0,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",9,5,2,46,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",9,5,3,47,1,0.0148736716970261,1.22239242133645,1.75
"MPI",9,6,0,48,0,0.0780719051126377,2,1.92192809488736
"MPI",9,6,1,49,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,6,2,50,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",9,6,3,51,0,0.0148736716970261,1.22239242133645,1.75
"MPI",9,6,4,52,0,0.00892394016177786,1,1.65774272650489
"MPI",9,6,5,53,0,0.00581755005522628,0.84799690655495,1.57095059445467
"MPI",9,6,6,54,0,0.00401892619144097,0.736965594166206,1.49111485005519
"MPI",9,7,0,55,0,0.0780719051126377,2,1.92192809488736
"MPI",9,7,1,56,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,7,2,57,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",9,8,0,58,0,0.0780719051126377,2,1.92192809488736
"MPI",9,8,1,59,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,8,2,60,0,0.0147718639657485,1,1.66449777920046
"MPI",9,8,3,61,1,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",9,9,0,62,0,0.0780719051126377,2,1.92192809488736
"MPI",9,9,1,63,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",9,9,2,64,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",9,9,3,65,1,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",9,10,0,66,0,0.0780719051126377,2,1.92192809488736
"MPI",9,10,1,67,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",9,10,2,68,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",9,10,3,69,0,0.0148736716970261,1.22239242133645,1.75
"MPI",9,10,4,70,0,0.00892394016177786,1,1.65774272650489
"MPI",9,10,5,71,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",9,10,6,72,0,0.00596978852304346,1,1.68581570915303
"MPI",9,10,7,73,0,0.0041980303624025,0.874469117916141,1.61400546285422
"MPI",9,10,8,74,0,0.00307359977538463,0.777607578663552,1.54659356429494
"MPI",9,10,9,75,0,0.00232229701068887,0.700439718141092,1.48383170684469
"MPI",9,10,10,76,0,0.00179972207911885,0.637429920615292,1.42560519901694
"MPI",9,10,11,77,0,0.0165710644937353,2.90689059560852,1.50161447181018
"MPI",9,10,12,78,0,0.00151002705844211,0.678071905112638,1.45166076435777
"MPI",9,10,13,79,0,0.00122509453059959,0.628031222613042,1.40467847306357
"MPI",9,10,14,80,0,0.00100821570710418,0.584962500721156,1.36052731144371
"MPI",9,11,0,81,0,0.0780719051126377,2,1.92192809488736
"MPI",9,11,1,82,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,11,2,83,0,0.0147718639657485,1,1.66449777920046
"MPI",9,11,3,84,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",9,11,4,85,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",9,11,5,86,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",9,11,6,87,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",9,11,7,88,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",9,11,8,89,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",9,11,9,90,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",9,11,10,91,0,0.000889032116172859,0.347923303420307,1.03892059503159
"MPI",9,11,11,92,0,0.000715834762216514,0.321928094887362,0.993392729010363
"MPI",9,11,12,93,0,0.000584973739729192,0.299560281858908,0.951994081908783
"MPI",9,11,13,94,0,0.000484234433789274,0.280107919192735,0.914182838435214
"MPI",9,11,14,95,0,0.000405407486289972,0.263034405833794,0.879506460812007
"MPI",9,12,0,96,0,0.0780719051126377,2,1.92192809488736
"MPI",9,12,1,97,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,12,2,98,0,0.0147718639657485,1,1.66449777920046
"MPI",9,12,3,99,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",9,12,4,100,0,0.0522972207799099,3,1.65774272650489
"MPI",9,12,5,101,0,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",9,12,6,102,0,0.00401892619144097,0.736965594166206,1.49111485005519
"MPI",9,12,7,103,0,0.00289916987773836,0.652076696579693,1.41829583405449
"MPI",9,12,8,104,0,0.038368936426218,3.58496250072116,1.54659356429494
"MPI",9,12,9,105,0,0.00232229701068887,0.700439718141092,1.48383170684469
"MPI",9,12,10,106,0,0.00179972207911885,0.637429920615292,1.42560519901694
"MPI",9,12,11,107,0,0.00142426818659878,0.584962500721156,1.37164076218686
"MPI",9,13,0,108,0,0.0780719051126377,2,1.92192809488736
"MPI",9,13,1,109,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",9,13,2,110,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",9,13,3,111,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",9,13,4,112,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",9,13,5,113,0,0.0479969065549502,3.16992500144231,1.92192809488736
"MPI",9,13,6,114,0,0.00882742847159331,1.32192809488736,1.85855521187031
"MPI",9,13,7,115,0,0.00598632083303802,1.13750352374993,1.79248125036058
"MPI",9,13,8,116,0,0.00427254791507444,1,1.72724860626392
"MPI",9,13,9,117,1,0.0184339033808786,2.70043971814109,1.77832835373141
"MPI",9,14,0,118,0,0.0780719051126377,2,1.92192809488736
"MPI",9,14,1,119,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",9,14,2,120,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",9,14,3,121,0,0.0148736716970261,1.22239242133645,1.75
"MPI",9,14,4,122,0,0.00892394016177787,1,1.65774272650489
"MPI",9,15,0,123,0,0.0780719051126377,2,1.92192809488736
"MPI",9,15,1,124,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",9,15,2,125,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",9,15,3,126,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",9,15,4,127,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",9,15,5,128,0,0.00896095399863129,1.16992500144231,1.76096404744368
"MPI",10,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",10,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",10,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",10,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",10,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",10,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",10,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",10,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",10,0,9,10,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",10,0,10,11,0,0.000889032116172857,0.347923303420307,1.03892059503159
"MPI",10,0,11,12,0,0.000715834762216514,0.321928094887362,0.993392729010363
"MPI",10,0,12,13,0,0.000584973739729192,0.299560281858908,0.951994081908783
"MPI",10,0,13,14,0,0.000484234433789274,0.280107919192735,0.914182838435214
"MPI",10,0,14,15,1,0.000405407486289974,0.263034405833794,0.879506460812006
"MPI",10,1,0,16,0,0.0780719051126377,2,1.92192809488736
"MPI",10,1,1,17,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,1,2,18,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",10,1,3,19,0,0.0148736716970261,1.22239242133645,1.75
"MPI",10,1,4,20,0,0.00892394016177786,1,1.65774272650489
"MPI",10,1,5,21,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",10,1,6,22,0,0.00596978852304345,1,1.68581570915303
"MPI",10,1,7,23,1,0.0411357845828078,3.4594316186373,1.79248125036058
"MPI",10,2,0,24,0,0.0780719051126377,2,1.92192809488736
"MPI",10,2,1,25,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,2,2,26,0,0.0147718639657485,1,1.66449777920046
"MPI",10,2,3,27,0,0.0573549220576041,2.8073549220576,1.75
"MPI",10,2,4,28,1,0.00892394016177786,1,1.65774272650489
"MPI",10,3,0,29,0,0.0780719051126377,2,1.92192809488736
"MPI",10,3,1,30,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,3,2,31,0,0.0147718639657485,1,1.66449777920046
"MPI",10,3,3,32,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",10,3,4,33,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",10,3,5,34,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",10,3,6,35,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",10,3,7,36,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",10,3,8,37,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",10,3,9,38,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",10,3,10,39,0,0.000889032116172859,0.347923303420307,1.03892059503159
"MPI",10,3,11,40,1,0.000715834762216514,0.321928094887362,0.993392729010363
"MPI",10,4,0,41,0,0.0780719051126377,2,1.92192809488736
"MPI",10,4,1,42,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",10,4,2,43,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",10,4,3,44,1,0.0148736716970261,1.22239242133645,1.75
"MPI",10,6,0,45,0,0.0780719051126377,2,1.92192809488736
"MPI",10,6,1,46,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,7,0,47,0,0.0780719051126377,2,1.92192809488736
"MPI",10,7,1,48,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,7,2,49,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",10,7,3,50,1,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",10,9,0,51,0,0.0780719051126377,2,1.92192809488736
"MPI",10,9,1,52,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",10,9,2,53,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",10,9,3,54,0,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",10,9,4,55,1,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",10,11,0,56,0,0.0780719051126377,2,1.92192809488736
"MPI",10,11,1,57,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,12,0,58,0,0.0780719051126377,2,1.92192809488736
"MPI",10,12,1,59,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",10,12,2,60,0,0.0147718639657485,1,1.66449777920046
"MPI",10,12,3,61,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",10,12,4,62,0,0.0522972207799099,3,1.65774272650489
"MPI",10,12,5,63,0,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",10,12,6,64,0,0.00401892619144097,0.736965594166206,1.49111485005519
"MPI",10,12,7,65,0,0.00289916987773836,0.652076696579693,1.41829583405449
