run_id,reg_type,reg_value,l1,beta,alpha,temp,travel,eps,peak_fraction,pruning_fraction,correlation,age_cap,peak_age,decay_rate,modularity,efficiency,rich_club,z_mod,z_eff,z_rc,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,beta0,beta1,std_X,mean_accuracy,fraction_solved,n_tasks_solved,n_tasks_total,mean_speed,switch_rate,entropy,dist_synaptic,dist_network,dist_cognitive,norm_dist_synaptic,norm_dist_network,norm_dist_cognitive,grand_distance,human_syn_peak,human_syn_decay,human_syn_corr,human_net_modularity,human_net_efficiency,human_net_rich_club,human_cog_baseline_stay,human_cog_reward_mod,human_cog_timescale_bal,path,probe_acc_poli_go,probe_solved_at_poli_go,probe_acc_poli_rtgo,probe_solved_at_poli_rtgo,probe_acc_poli_dlygo,probe_solved_at_poli_dlygo,probe_acc_poli_antigo,probe_solved_at_poli_antigo,probe_acc_poli_ctxgo,probe_solved_at_poli_ctxgo,probe_acc_poli_dlyantigo,probe_solved_at_poli_dlyantigo,probe_acc_poli_dlyctxgo,probe_solved_at_poli_dlyctxgo,probe_acc_poli_antictxgo,probe_solved_at_poli_antictxgo,probe_acc_poli_dlyantictxgo,probe_solved_at_poli_dlyantictxgo,probe_acc_poli_rtantictxgo,probe_solved_at_poli_rtantictxgo,probe_acc_poli_dm1,probe_solved_at_poli_dm1,probe_acc_poli_dm2,probe_solved_at_poli_dm2,probe_acc_poli_dlydm1,probe_solved_at_poli_dlydm1,probe_acc_poli_multidm,probe_solved_at_poli_multidm,probe_acc_poli_antidm1,probe_solved_at_poli_antidm1,probe_acc_poli_antidlydm1,probe_solved_at_poli_antidlydm1,probe_acc_poli_dlyms,probe_solved_at_poli_dlyms,probe_acc_poli_dlynms,probe_solved_at_poli_dlynms,probe_acc_poli_catdlyms,probe_solved_at_poli_catdlyms,probe_acc_poli_catdlynms,probe_solved_at_poli_catdlynms,probe_acc_poli_ctxdm1,probe_solved_at_poli_ctxdm1,probe_acc_poli_ctxdm2,probe_solved_at_poli_ctxdm2,probe_acc_poli_ctxdlydm1,probe_solved_at_poli_ctxdlydm1,probe_acc_poli_ctxdlydm2,probe_solved_at_poli_ctxdlydm2,probe_acc_poli_antictxdm1,probe_solved_at_poli_antictxdm1,probe_acc_poli_antictxdm2,probe_solved_at_poli_antictxdm2,probe_acc_poli_antictxdlydm1,probe_solved_at_poli_antictxdlydm1,probe_acc_poli_antictxdlydm2,probe_solved_at_poli_antictxdlydm2,probe_acc_poli_antidlyms,probe_solved_at_poli_antidlyms,probe_acc_poli_antidlynms,probe_solved_at_poli_antidlynms,probe_acc_poli_antictxdlyms,probe_solved_at_poli_antictxdlyms,probe_acc_poli_antictxcatdlyms,probe_solved_at_poli_antictxcatdlyms,probe_mean_acc,probe_mean_acc_training,probe_mean_acc_heldout,probe_frac_solved,probe_frac_solved_training,probe_frac_solved_heldout,cohort
run_2543_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.005_eps-0.01,Distance,1e-05,,0.003,0.2,0.005,50,-0.01,1.0,0.0,0.998266357292585,6,6.0,0.0,0.1798021207402943,0.6021212121212115,1.090909090909091,-16.244005866501524,6.379474837223622,-0.5957954727197031,0.9516602331986544,0.9999616969454712,0.0043290043290043,1.0,230.0,-2.979953522058226,-102.61761579241846,0.1281697402003325,0.9294,0.9,18.0,20.0,474.9,74.2,2.7328,1.02055971393443,17.461970050226824,0.7387380610045542,0.7154004995280607,0.7809134091942449,0.9954945005390876,1.4534899132735477,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2543_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.54,,1.0,100,1.0,100,0.54,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,500.0,0.42,,0.56,,1.0,100,0.9,3200.0,0.52,,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,0.9049999999999999,0.954,0.8233333333333334,0.8125,0.9,0.6666666666666666,C-reg
run_2548_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.003,Distance,1e-05,,0.01,0.03,0.003,50,0.0,1.0,0.0,0.993755277262026,3,3.0,0.0,0.1739028117056414,0.6184511784511773,1.2352941176470589,-16.5017581243804,7.58549522157496,-0.4205615101550846,0.953072581476228,0.7361094675672208,0.0019960079840319,1.0,500.0,-3.01108894045744,-27.545181124745863,0.1467185333357789,0.9313,0.9,18.0,20.0,677.3,66.29,2.7631,1.02057734677532,18.16658005613371,0.5102052349710163,0.7154128599446131,0.8124241379540835,0.6875326077950227,1.2823999480996524,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2548_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.003,1.0,200,1.0,100,1.0,200,1.0,100,1.0,200,1.0,1500,1.0,200,1.0,100,1.0,400,1.0,100,1.0,500,0.84,700,0.5,,1.0,200,1.0,100,0.66,,1.0,300,1.0,300,1.0,800,1.0,200,1.0,400,0.88,500.0,0.52,,0.42,,1.0,100,0.88,1300.0,0.42,,0.58,,1.0,100,1.0,200,1.0,100,1.0,100,0.896875,0.95,0.8083333333333332,0.8125,0.9,0.6666666666666666,C-reg
run_2550_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.005,Distance,1e-05,,0.01,0.03,0.005,50,0.0,1.0,0.0,0.995476112015883,3,3.0,0.0,0.1700553355770335,0.6253872053872048,1.015748031496063,-16.669861821518232,8.097743054928378,-0.6870152520074969,0.8886396708631156,0.7283980947765334,0.0066225165562913,1.0,150.0,-2.076920681542531,-22.87869828774823,0.1351570368109453,0.9667,1.0,20.0,20.0,1156.8,107.61,2.9205,1.02056826805039,18.545342425758623,0.4869550156630176,0.7154064958639412,0.8293626971480069,0.6562015221515314,1.2768121926966889,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2550_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,100,1.0,500,1.0,100,1.0,400,1.0,100,1.0,300,1.0,500,1.0,100,0.84,400,1.0,100,0.9,2700.0,1.0,200,1.0,200,0.86,1600.0,1.0,100,1.0,100,1.0,100,1.0,100,1.0,400,1.0,300.0,0.88,4100.0,0.76,2300.0,1.0,200,0.76,,0.86,1800.0,0.52,,1.0,1200,1.0,1400,1.0,400,1.0,500,0.9493750000000001,0.9800000000000001,0.8983333333333333,0.9375,1.0,0.8333333333333334,C-reg
run_2551_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.005_eps-0.01,Distance,1e-05,,0.01,0.03,0.005,50,-0.01,1.0,0.0,0.992911302520766,3,3.0,0.0,0.1730436895127197,0.616868686868686,1.1043478260869566,-16.539294839903977,7.46862314309145,-0.5794854517273764,0.966198892544188,0.1391705183594828,0.0909090909090909,1.0,10.0,-3.35287613900531,-13.336916908839862,0.1191177017360108,0.9214,0.9,18.0,20.0,641.9,45.43,2.7119,1.0205828598506,18.15666293247631,0.2994211354257967,0.7154167245463168,0.8119806361714996,0.4034882042712462,1.154961633243325,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2551_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,200,1.0,200,1.0,300,1.0,500,0.48,,1.0,300,1.0,200,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,0.92,600.0,0.5,,0.46,,1.0,200,0.7,,0.54,,0.58,,1.0,300,1.0,400,1.0,200,1.0,200,0.895625,0.9480000000000001,0.8083333333333332,0.78125,0.9,0.5833333333333334,C-reg
run_2552_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.003,Distance,1e-05,,0.01,0.1,0.003,50,0.0,1.0,0.0,0.992112574266495,3,3.0,0.0,0.1745113831789216,0.6344781144781145,1.115151515151515,-16.47516845592987,8.76913584621682,-0.5663734740668787,0.9193450746756792,0.9997490582386144,0.0066225165562913,1.0,150.0,-2.4334816681231324,-84.10331704773321,0.1275953408590853,0.9616,0.9,18.0,20.0,1122.3,101.1,2.8543,1.02058872013833,18.67216372177574,0.7321537016111505,0.7154208325399131,0.8350342479722433,0.986621675499055,1.477339329160107,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2552_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,400,1.0,100,1.0,100,1.0,400,1.0,100,1.0,100,1.0,200,0.6,,1.0,100,1.0,100,0.88,3800.0,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200.0,0.36,,0.48,,1.0,100,0.86,2200.0,0.9,2200.0,0.52,,1.0,600,1.0,700,1.0,100,1.0,100,0.9249999999999999,0.974,0.8433333333333334,0.875,0.95,0.75,C-reg
run_2554_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.005,Distance,1e-05,,0.01,0.1,0.005,50,0.0,1.0,0.0,0.996451049873317,3,3.0,0.0,0.177377869133896,0.6247811447811451,1.2500000000000002,-16.349926122847688,8.052983535509215,-0.4027136065605399,0.8491569586054273,0.999431395371982,0.0066225165562913,1.0,150.0,-1.7280042086689926,-63.2493900690867,0.1459438933325162,0.9644,1.0,20.0,20.0,1058.7,135.16,2.9541,1.02056441209553,18.229997429913936,0.7245673528449375,0.7154037928843944,0.815260214148145,0.97639860879302,1.4593855031824874,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2554_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,100,1.0,400,1.0,100,1.0,200,1.0,100,1.0,200,1.0,200,1.0,100,1.0,100,1.0,100,0.82,2900.0,1.0,100,1.0,200,0.9,2200.0,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,600.0,0.9,4000.0,0.52,,1.0,200,0.86,4000.0,0.86,4400.0,0.6,,0.8518518518518519,2800,0.7619047619047619,300,1.0,200,1.0,200,0.9398048941798941,0.986,0.8628130511463845,0.9375,1.0,0.8333333333333334,C-reg
run_2555_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.005_eps-0.01,Distance,1e-05,,0.01,0.1,0.005,50,-0.01,0.88504628617572,0.0048703612187507,0.988269175626701,3,2.65513885852716,0.0205833287987573,0.1617439254537763,0.63367003367003,1.0361757105943152,-17.033003456045762,8.709456486990913,-0.6622230471974958,0.9516824469996632,0.999019240542849,0.0099009900990099,1.0,100.0,-2.980436504275595,-76.48395845560975,0.1295594288728341,0.9389,0.9,18.0,20.0,600.6,73.8,2.7691,0.911831224197096,19.1420056001636,0.7359233435850695,0.6391830917576243,0.8560459563865138,0.991701497498391,1.4576836297273452,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2555_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,1.0,200,1.0,200,1.0,100,1.0,100,1.0,300,0.4,,1.0,100,1.0,200,0.56,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.9,500.0,0.58,,0.42,,1.0,200,0.94,3600.0,0.64,,0.54,,1.0,500,1.0,900,1.0,500,1.0,100,0.905625,0.9480000000000001,0.835,0.8125,0.9,0.6666666666666666,C-reg
run_2556_dist-1e-05_beta0.01_alpha0.2_trav50_blk1_temp0.003,Distance,1e-05,,0.01,0.2,0.003,50,0.0,1.0,0.0,0.995441923064663,3,3.0,0.0,0.1681372280951021,0.6209427609427607,1.0266666666666666,-16.753667659018532,7.769506579187405,-0.6737637691496892,0.8917188497702316,0.9998066411780392,0.0140845070422535,1.0,70.0,-2.108419804631502,-81.76776751449196,0.1305383860076716,0.9533,0.9,18.0,20.0,1357.2,115.23,2.8932,1.02056842017291,18.479842264735343,0.7259175456683024,0.7154066025000598,0.8264334770256302,0.9782180758020697,1.4668706496059067,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2556_dist-1e-05_beta0.01_alpha0.2_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,500,1.0,100,1.0,100,1.0,500,1.0,100,1.0,100,1.0,200,0.66,,1.0,100,1.0,100,0.7,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300.0,0.58,,0.56,,1.0,200,0.84,1600.0,0.52,,0.52,,1.0,100,1.0,100,1.0,100,1.0,100,0.9181249999999999,0.968,0.835,0.8125,0.9,0.6666666666666666,C-reg
run_2636_dist-0.0005_beta0.0001_alpha0.2_trav50_blk1_temp0.003,Distance,0.0005,,0.0001,0.2,0.003,50,0.0,0.146770724655605,0.429409065813718,0.969301613394718,30,4.40312173966816,0.0389968425794241,0.3831564451665601,0.5761616161616104,1.0416666666666667,-7.359060873382124,4.462275422099711,-0.6555589074832536,0.9426080295876408,0.9950179146977371,0.0476190476190476,1.0,20.0,-2.798746127752088,-65.38336000528015,0.1238754870389155,0.9191,0.9,18.0,20.0,465.9,88.09,2.7651,0.131641706136065,8.631189741976447,0.7181875880910802,0.0922793061911101,0.3859937789047845,0.967801487482441,1.0460145251752166,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2636_dist-0.0005_beta0.0001_alpha0.2_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,400,0.72,,1.0,100,1.0,100,0.56,,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,0.88,200.0,0.56,,0.64,,1.0,100,0.56,,0.66,,0.48,,1.0,300,1.0,300,1.0,100,1.0,100,0.908125,0.9640000000000001,0.8150000000000001,0.78125,0.9,0.5833333333333334,H-100
run_2642_dist-0.0005_beta0.001_alpha0.01_trav50_blk1_temp0.005,Distance,0.0005,,0.001,0.01,0.005,50,0.0,0.191229570824217,0.784928933533718,0.958851112581909,24,4.58950969978122,0.0542721460826289,0.3973870153548132,0.5764983164983113,1.0033407572383073,-6.737299650944003,4.487141821777097,-0.7020734327754947,0.975073551870081,0.032499951657606,0.2857142857142857,2.0,5.0,-3.6665834923125913,-17.03255190659056,0.0371238096524149,0.9192,0.9,18.0,20.0,517.4,26.98,2.5875,0.457121326716225,8.125180331559445,0.3363339662861105,0.3204367378141758,0.3633646292363038,0.4532304905571365,0.6634240229986325,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2642_dist-0.0005_beta0.001_alpha0.01_trav50_blk1_temp0.005,1.0,300,1.0,100,1.0,500,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,0.94,2700,0.86,1800,0.6,,1.0,800,1.0,100,0.56,,1.0,300,1.0,700,1.0,600,1.0,800,1.0,1300,0.74,1700.0,0.5,,0.48,,1.0,100,0.76,,0.6,,0.46,,1.0,100,1.0,200,1.0,100,1.0,100,0.8906250000000001,0.9480000000000001,0.7949999999999999,0.78125,0.9,0.5833333333333334,H-100
run_2658_dist-0.0005_beta0.003_alpha0.01_trav50_blk1_temp0.005,Distance,0.0005,,0.003,0.01,0.005,50,0.0,0.146232594339606,0.205210485135348,0.98577691539451,18,2.6321866981129,0.0798327042744374,0.394226054919476,0.5911447811447758,1.5,-6.8754081454283735,5.568830207741724,-0.0992992454532838,0.973125484208314,0.0353936560329235,0.4,2.0,3.0,-3.58933457093697,-23.7885998061884,0.0268891036840992,0.9256,0.9,18.0,20.0,394.1,28.37,2.6995,0.182053878558142,8.848331333592066,0.3583082942393685,0.1276176532183628,0.3957045263232417,0.4828422349429124,0.6371851861196478,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2658_dist-0.0005_beta0.003_alpha0.01_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,1000,0.56,,1.0,100,0.92,400,0.46,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.88,,0.48,,0.48,,0.92,200,0.82,,0.54,,0.56,,1.0,300,1.0,500,1.0,100,1.0,200,0.894375,0.9470000000000001,0.8066666666666666,0.75,0.9,0.5,H-100
run_2660_dist-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.003,Distance,0.0005,,0.003,0.03,0.003,50,0.0,0.174746927561805,0.808994050811334,0.951784721033613,27,4.71816704416875,0.0575793818585799,0.3781066727634811,0.5561952861952874,1.2,-7.579695227511131,2.9876979212334795,-0.4633964787819914,0.970669523837974,0.8498693806555135,0.0066225165562913,1.0,150.0,-3.4993589466597657,-28.98016125244825,0.1806131699998841,0.9038,0.9,18.0,20.0,671.3,48.42,2.6146,0.475681514685331,8.16044452876468,0.6082545688977227,0.3334472138922921,0.3649416726273317,0.819660053039725,0.957189673691506,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2660_dist-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.38,,1.0,100,1.0,100,0.52,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.92,3100.0,0.46,,0.5,,1.0,200,0.72,,0.56,,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,0.891875,0.945,0.8033333333333333,0.78125,0.9,0.5833333333333334,H-100
run_2662_dist-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.005,Distance,0.0005,,0.003,0.03,0.005,50,0.0,0.210068767089366,0.48490699274934,0.972415157442931,21,4.41144410887669,0.0478459561981846,0.3626324706732614,0.600218855218852,1.5,-8.2557931407073,6.238979679046413,-0.0992992454532838,0.9309307416123892,0.8721307237784546,0.0019960079840319,1.0,500.0,-2.601075137185787,-31.54598521074718,0.1435429829481514,0.933,0.9,18.0,20.0,595.6,84.82,2.841,0.213755175423851,10.348567444716751,0.6204812588840958,0.1498398939199713,0.4627962973413392,0.8361362619745665,0.9673449515201918,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2662_dist-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,400,1.0,200,1.0,100,1.0,600,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.6,,1.0,100,1.0,100,0.46,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.88,300.0,0.46,,0.44,,1.0,100,0.52,,0.46,,0.56,,1.0,300,1.0,200,1.0,100,1.0,100,0.8868750000000001,0.9530000000000001,0.7766666666666667,0.78125,0.9,0.5833333333333334,H-100
run_2664_dist-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.003,Distance,0.0005,,0.003,0.1,0.003,50,0.0,0.129332582692433,0.758323790904784,0.957693280553918,36,4.65597297692759,0.0646657607202204,0.3761191528795055,0.5952693602693582,1.0714285714285714,-7.666533827534399,5.873443603789481,-0.6194381502085804,0.9403349178809596,0.9942697156477404,0.0014265335235378,1.0,700.0,-2.757489147268,-60.17343074048375,0.1315829346127281,0.9165,0.9,18.0,20.0,656.5,78.11,2.7719,0.415137142526273,9.67764353123004,0.7324522286638946,0.2910063125958632,0.4327920378514973,0.9870239588724944,1.1163377255054243,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2664_dist-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.92,100,0.4,,1.0,100,1.0,100,0.56,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200.0,0.42,,0.42,,1.0,100,0.74,,0.6,,0.56,,1.0,100,1.0,200,1.0,100,1.0,100,0.8943750000000001,0.9440000000000002,0.8116666666666666,0.78125,0.9,0.5833333333333334,H-100
run_2666_dist-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.005,Distance,0.0005,,0.003,0.1,0.005,50,0.0,0.235349442241811,0.156354622188627,0.988936769027631,9,2.1181449801763,0.0864606059353719,0.3507375348735776,0.6049494949494908,1.0476190476190477,-8.775505964986076,6.588352594513085,-0.648334756028319,0.8813170669383511,0.9997875804754394,0.0019960079840319,1.0,500.0,-2.004961946405874,-69.87245184431255,0.1499829519830579,0.9369,0.9,18.0,20.0,659.5,121.02,2.9188,0.276370041444228,10.992553516222143,0.7290704230796584,0.1937321873519442,0.4915958747731165,0.9824667700139408,1.1155445390892018,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2666_dist-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,0.56,,1.0,100,1.0,100,0.64,,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,0.94,300.0,0.6,,0.62,,1.0,200,0.88,4100.0,0.68,,0.58,,1.0,100,1.0,800,1.0,100,1.0,100,0.9218750000000001,0.9600000000000002,0.8583333333333334,0.8125,0.9,0.6666666666666666,H-100
run_2668_dist-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.003,Distance,0.0005,,0.003,0.2,0.003,50,0.0,0.0920586035222184,0.613894315654502,0.976413091351131,45,4.14263715849983,0.045064864499711,0.329416506020048,0.5884343434343424,1.0952380952380951,-9.707063083797236,5.368655690339395,-0.5905415443888419,0.9183281300003544,0.999490160990016,0.0066225165562913,1.0,150.0,-2.4198451327132084,-79.17262579398124,0.126415373299848,0.9293,0.9,18.0,20.0,552.5,99.08,2.8097,0.265070559609953,11.108477706233282,0.7317615727962504,0.1858113818975678,0.4967800982123558,0.986093258054034,1.119685781459326,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2668_dist-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,0.66,,1.0,100,1.0,100,0.46,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300.0,0.52,,0.56,,1.0,100,0.86,3300.0,0.6,,0.5,,1.0,100,1.0,100,1.0,100,1.0,100,0.91125,0.9560000000000001,0.8366666666666666,0.8125,0.9,0.6666666666666666,H-100
run_2671_dist-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.005_eps-0.01,Distance,0.0005,,0.003,0.2,0.005,50,-0.01,0.119073751654375,0.640552464314257,0.967000439709184,39,4.64387631452061,0.0548212906075648,0.349434399870019,0.5995622895622839,1.1875,-8.83244246170378,6.190490199675402,-0.4785671968373542,0.9554782162806774,0.9947257902424338,0.0625,1.0,15.0,-3.066233374001368,-63.99844122483342,0.1298166536063714,0.9108,0.9,18.0,20.0,690.5,77.86,2.7207,0.297856279798794,10.796445494396472,0.7160598556415334,0.2087937907465918,0.4828257655899185,0.9649342385021163,1.0990057559473845,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2671_dist-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,0.9,100,0.64,,1.0,100,1.0,200,0.44,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,800.0,0.52,,0.48,,1.0,300,0.68,,0.64,,0.46,,1.0,200,1.0,600,1.0,100,1.0,200,0.89875,0.9490000000000001,0.815,0.78125,0.9,0.5833333333333334,H-100
run_2676_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.003,Distance,0.0005,,0.01,0.03,0.003,50,0.0,0.0839602753697621,0.662575379880343,0.964169920925331,54,4.53385486996715,0.0506629278899414,0.3463730053972198,0.5961616161616144,1.0434782608695652,-8.966200726101658,5.939339562934482,-0.6533602526926215,0.95246732569408,0.7603867534950943,0.0066225165562913,1.0,150.0,-2.997638447995085,-26.46577997223129,0.1570605474906337,0.9205,0.9,18.0,20.0,478.2,65.3,2.7666,0.312870311913952,10.774757051756817,0.5275512998820707,0.2193184527810218,0.4818558409117102,0.7109074860319277,0.8863831501372463,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2676_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.003,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,400,0.68,1300,0.52,,1.0,300,1.0,100,0.44,,1.0,100,1.0,200,1.0,100,1.0,200,1.0,400,1.0,600.0,0.44,,0.62,,1.0,100,0.92,2900.0,0.32,,0.4,,1.0,100,1.0,200,1.0,100,1.0,100,0.8856250000000001,0.932,0.8083333333333335,0.8125,0.9,0.6666666666666666,H-100
